feature_0,feature_1,cluster
0.10283893373200607,-0.7679202260748625,2
-0.22140899130853467,-0.49304477222942195,2
-0.24240796802016937,-0.43944113949673985,2
-1.3776915082921968,1.528938655696334,0
-1.0539256457716777,1.1881709949883903,0
-1.274474696490573,1.3126293654719239,0
1.317963955828675,-0.8978167601633634,1
-0.12637095504983098,-0.5696073438414939,2
1.207749140481492,-0.7924884374989923,1
0.645287803003801,-0.24271838625755388,1
-1.2198010113536424,1.4202047348353661,0
-0.00380651326320635,-0.6841500735244578,2
-0.9937975181762888,1.1444114626608552,0
0.4491096695116223,-1.0911086449062453,2
1.2918605744311231,-0.7910388246254973,1
1.2573693059610307,-0.8852013645698994,1
0.5529835265494731,-1.062490774574175,2
-0.053748495397516756,-0.6038408506398162,2
-1.0638755915334461,1.3168354862944165,0
-1.2630830339890555,1.464514195426342,0
-0.03589765761288463,-0.5848922059912505,2
-1.326214052527615,1.434704997255544,0
-1.4345442744848298,1.5921782056513873,0
0.9490558215795568,-0.4047182280078762,1
-0.06855319635431024,-0.6666862043506504,2
-0.32799803636614216,-0.4229957206233091,2
0.18708212540521257,-0.7657853710903557,2
-1.266953893631531,1.4984854602963307,0
-1.1415052101966292,1.3333975599743493,0
-0.01126995211496758,-0.6229077920865348,2
0.28710128241414024,-0.9929382423567924,2
-1.503377607807023,1.6297646669462127,0
-1.419151787511608,1.6419494828122474,0
0.7622814561322474,-0.38267943490018946,1
1.4001133508413484,-0.905251012351193,1
0.9927615073215308,-0.38256453547332436,1
-1.3320274574699864,1.5664404783511465,0
0.01430270850958518,-0.6056307513330826,2
-0.8485317395077528,1.1720029712403828,0
-1.1456707415716887,1.3173512659864834,0
0.5568367073939604,-1.123574798549456,2
-0.11828383772165854,-0.5839404583619896,2
-0.9158259281810601,1.2850111639138604,0
1.1157438656281498,-0.53384412404493,1
-1.1706852078467562,1.338241537910797,0
0.33407234045878176,-1.0382609237375933,2
-0.18307450532490932,-0.47877560247654055,2
-0.11665241559818398,-0.4853543330967928,2
0.3009013624243845,-0.9185555833562723,2
0.09104273615892752,-0.8622009910701374,2
-1.5781698033272349,1.6870943126788307,0
1.6957118436810998,-1.1798775765134855,1
-1.1785816139176977,1.3842785309945616,0
-1.2553826323136783,1.475219153827588,0
-0.20223313803083076,-0.4141567736800353,2
1.4478399224488525,-0.9016608819644267,1
-1.312941614433716,1.5264905243612876,0
-0.8752447301464843,1.0728063441563482,0
0.061666559854896615,-0.6215496186771327,2
-0.1209198800412964,-0.5075145549573795,2
1.0194514666647236,-0.5280356645304162,1
0.17041826366359608,-0.8272883257033212,2
1.08378884191813,-0.7350299718622535,1
-1.3933676838987885,1.5872676042259704,0
-1.1463335005408388,1.4100833831864386,0
0.005820262678030359,-0.6729275147361067,2
0.43026623166681555,-0.9995109724700333,2
1.3891549480472072,-0.723834527534981,1
0.4868248276572406,-1.1176679457059469,2
-1.4303727481645994,1.484176689842892,0
-1.1381458992942197,1.362132533492793,0
0.1093960480072974,-0.8734567078769792,2
-1.2580732099649496,1.4806552820026393,0
0.2270637660805183,-0.9485787635921724,2
-0.9992510728855507,1.132945626183189,0
1.3623883915854365,-0.8139595070888701,1
0.6602127824375714,-0.21236139038083893,1
-1.3702645179078206,1.5010039493642433,0
-0.006597672057632296,-0.7307419595245226,2
-1.4429837789803481,1.617284591499954,0
0.9959092597111899,-0.5212639574472658,1
-1.126815562589618,1.417894802418415,0
-1.4837583411314197,1.5834346824810732,0
0.21392393581271751,-0.9028716073253639,2
0.9603098143360144,-0.5034777523360655,1
1.0538286579520197,-0.6266548355380702,1
1.2631380917405255,-0.8308343390584817,1
0.9044773090323778,-0.4743050663430022,1
-1.1645493696651579,1.2873198415735414,0
-0.3252610968208784,-0.4249445839061282,2
0.3961798874154831,-1.020124005610404,2
-0.021185258162946828,-0.6803071916201606,2
-1.377993604668686,1.668304897351189,0
1.3872642435822542,-0.8432001148502548,1
-1.1348551878203579,1.386093374026752,0
1.2997467686522222,-0.8332327275534084,1
1.1784988200648758,-0.8011639548609123,1
0.8956017029097144,-0.5942712766894764,1
-1.594178750831683,1.7494940040319444,0
-1.1788897646436411,1.3218959933752854,0
0.05664269151884221,-0.6961911447720084,2
0.06533366622737935,-0.7658365019735034,2
1.1640116051734868,-0.6735135129161742,1
-1.5199082639008756,1.7791301202064014,0
-0.9632467506259805,1.1576723538940097,0
1.2458794023572763,-0.8095073345111332,1
-1.048938026884555,1.2227730877505558,0
-0.8502136378085542,1.0247327116811045,0
-1.2722702348424366,1.353136658541806,0
-1.0866962147253454,1.2735605768790959,0
1.4215345648099187,-1.0284627464969678,1
-1.3120023308868467,1.4943460029688023,0
-0.046870667386855365,-0.6414344441473047,2
-1.1859921673715723,1.342233818857933,0
0.24219410516156872,-0.7550749768131502,2
-1.308638831108508,1.4542846671052674,0
-1.6143549360612868,1.9531254431028378,0
-1.2062545586105964,1.426347539553203,0
-0.026928574747331256,-0.7041853833252077,2
-1.52933767310559,1.6350648688494624,0
1.0300069090276207,-0.5363655421056678,1
1.3119410678667107,-0.7861877104125381,1
1.2040736060241637,-0.7262612471768221,1
-1.4819719705422785,1.5911850828048624,0
1.2859998582432035,-0.7952857643728795,1
1.156429840912811,-0.6953321457282389,1
-1.1991243445760198,1.4041303641702787,0
-1.5228008787798912,1.5822094094740384,0
1.4366505309586617,-0.894708555581505,1
0.40479841036911796,-0.987658533037118,2
-1.3431434228702184,1.5241272868709792,0
-1.5496822034549718,1.6085459230916832,0
-1.5838391781570778,1.6122500048193324,0
-1.063596893351431,1.2394879627035986,0
-0.1216126725105839,-0.5204572901769916,2
-0.29213152334422726,-0.41977579416215627,2
-0.8925822888456104,1.2242099941215505,0
1.139865430907718,-0.7101904790820961,1
-1.0830108017695699,1.2534178237068159,0
-1.329845583862672,1.4309542314754191,0
0.039615691023116135,-0.8255317160382696,2
-1.1068938892235785,1.2639952695455123,0
1.250532089164655,-0.7338907343611767,1
0.04084723701590134,-0.6334241313351764,2
0.9235858830301245,-0.4871858703773805,1
1.172517167995622,-0.6620994873390211,1
0.12712889003941277,-0.7308805316340435,2
-1.3945338175249793,1.6174311667812622,0
-1.4734626549845038,1.4991996624656683,0
-1.1207238462036249,1.3158616890672574,0
-0.05456192267986296,-0.7185550847499803,2
-1.715490570820458,1.6112539283722969,0
0.2689385052048359,-0.9618189164854668,2
0.683201083962047,-0.2651994935782853,1
1.5566287835557104,-0.9638143623863644,1
-0.868112758411594,1.1205934510075337,0
1.2206214898733627,-0.6849022297611707,1
0.13135843899535077,-0.7377225721253327,2
1.3318103560620367,-0.7020821035261735,1
1.0291318588642286,-0.5143344240103992,1
-0.8377938973990633,1.1078354927251046,0
1.703003462189098,-1.076029074903248,1
1.228190426124248,-0.7292735713081491,1
1.0942299486094489,-0.5738219757709914,1
0.835452682397854,-0.4778487693598054,1
-0.8547632810002039,1.1026636326111285,0
1.162393931787866,-0.5639116372781254,1
-0.054885064252727635,-0.5980868103562446,2
1.6797549271089176,-1.112430289824838,1
1.389449210596098,-0.7443420810650838,1
1.212440762682411,-0.7064619724340575,1
-0.4467669974224358,-0.26549841986416456,2
0.0024181879066422956,-0.6700562010501222,2
1.4644951105761765,-0.8545393246581234,1
1.0938056291701366,-0.6004494216892007,1
-1.076774940825051,1.3650454178502218,0
0.23427355166769354,-0.7804966584476335,2
1.402362808493712,-0.7808076633555892,1
0.9298988646434077,-0.5816680092066115,1
-0.065973633407974,-0.4945035356352742,2
0.05170090952625251,-0.6829716716601774,2
0.1423797161589289,-0.830909010865015,2
1.6306420899538323,-1.1508725051473818,1
-0.31313521602327005,-0.4067642671173526,2
-0.012791088560294489,-0.7248618072619948,2
0.3782826581476003,-1.0541210911923873,2
0.11817703273658722,-0.7468457832691322,2
0.08560404630191043,-0.7985358634590728,2
-0.49004141225124453,0.7797913919799516,0
-0.11794104128664087,-0.516839016681499,2
-1.0250031569760845,1.2414317514611162,0
0.39480927725294307,-1.0018806849737059,2
-1.2999067910993594,1.4108186644229939,0
-1.3987953076538322,1.4717023727335476,0
0.11520389423745586,-0.8265818113521004,2
-0.9880743918339802,1.2320271450869371,0
0.691321915429125,-0.27764782860506226,1
1.2993018713422475,-0.8446772412758619,1
-1.311191034329207,1.4518155601569838,0
-1.2109264268043098,1.3284996333971202,0
1.2639792112095152,-0.7577155922092607,1
-1.4790657564931076,1.5886422152381914,0
0.6259684135700312,-0.21613461835952621,1
-0.9891897682471118,1.3086077814006623,0
1.0671232492028428,-0.7339997218048678,1
1.3177156515983293,-0.8734208341370552,1
1.1293269051437462,-0.691753451621307,1
-0.7225956997598096,0.9601043500081388,0
1.0887930419012477,-0.5683173046154667,1
-0.09248338120877078,-0.46446233653279384,2
-0.13463614918290084,-0.6657360238692481,2
1.0482407074463287,-0.6373815040308886,1
-0.19342919184116444,-0.4818980907110799,2
-1.065186539737562,1.3264033238916504,0
0.780562388593945,-0.5052583018744584,1
-1.3464618471382845,1.4574181425331052,0
1.4681383679406512,-0.9053360879536999,1
-1.3268920877482708,1.4639830332079762,0
0.7203283778255348,-0.306786352047479,1
1.307731886536725,-0.7713352755076933,1
0.18752836439063103,-0.8135102783997603,2
-1.0974246342834482,1.2559897264163777,0
0.8368050716958837,-0.47008939737298294,1
1.000500299686612,-0.5580462783593215,1
-1.0856711782364006,1.2304218989564384,0
0.1406526539376062,-0.7340556264894139,2
-1.2742253708466567,1.4066436162002312,0
0.2041833455207526,-0.8413172383294194,2
-1.0389930747254754,1.2183724139616106,0
1.1752467199890728,-0.6863958106105793,1
-0.08755293927379362,-0.6242147276871447,2
-1.087000318620495,1.202159835523637,0
0.19800887878600554,-0.9079179951609841,2
1.1911008215314294,-0.6313854328509583,1
0.03866440402480289,-0.6621050131365331,2
-0.11904968962683996,-0.6380934208925266,2
1.3243313234761593,-0.7709537281233343,1
0.31855731893388617,-0.8335250540276116,2
-1.0635748935326619,1.3184287491131055,0
1.6767899102204242,-0.9911483404879994,1
-0.1510904072007048,-0.5423333513351568,2
-0.4976506972948441,-0.16105321657557012,2
-1.3695274994366167,1.5262961783586895,0
1.1501936724330406,-0.6996487511896768,1
0.09838688483890022,-0.7127337954292654,2
1.4440096674920324,-0.9279325979319412,1
-0.051289688268032735,-0.6276594855971382,2
1.207657592784249,-0.8225577996204267,1
-1.353757621067284,1.3936493175768896,0
-0.8793058366581703,1.157903908682245,0
0.8414420807580354,-0.5061308976960393,1
-0.11082696801334399,-0.5283209990006622,2
1.1688992979331605,-0.7462445796138534,1
-1.4364713847656265,1.6105964423102626,0
-1.297979282441734,1.3951739143274786,0
-1.0779997571556423,1.3143325012621985,0
1.6364513529616092,-0.8780893624609195,1
0.10156163392218662,-0.6548270150231458,2
1.4874892848612191,-0.9721741426634378,1
-1.442713027600158,1.4865683777046717,0
0.9868844236783879,-0.5831367766492248,1
1.319484024626642,-0.7588113714216806,1
0.1823277778322447,-0.8647327230152623,2
0.20898885800048442,-0.8484315322098985,2
1.4451685210923706,-0.894451278114145,1
1.3420201273334502,-0.8630731808314765,1
-0.134022147392112,-0.6700083824785479,2
-1.3169196857420333,1.4218555648921276,0
1.5580748064381778,-0.9193643311144298,1
-0.11840670606076313,-0.5820447611508212,2
-1.4494289531612963,1.6016627783521615,0
1.1039563341830985,-0.6805158506047813,1
-1.3675379754143586,1.5430181846521707,0
-1.4006071390909345,1.513342884365154,0
1.3443448151358088,-0.8581209670831037,1
-1.289298771720937,1.4649465528651584,0
-1.066447747273664,1.2761545615071868,0
-1.4030679171121472,1.4423804459273148,0
-0.3235727619412346,-0.3372693551137378,2
0.3531805519433247,-1.049505725849982,2
0.8185132456179602,-0.4071411484130014,1
-0.8990729404730349,1.0301530219542105,0
1.2473557329084513,-0.7688413322650798,1
0.30763724620281246,-0.8636075749901452,2
-1.4203104419697103,1.5635891718008705,0
-1.646345133066704,1.8269257012580598,0
1.2045350438888176,-0.8718162606303739,1
-0.3486852362602918,-0.4217781639923054,2
1.6418810823858192,-0.9636462642837281,1
0.4924683337582912,-0.16952535189092144,1
0.1497671606347397,-0.7437105493876076,2
0.09922776871942725,-0.7584342121156786,2
1.3964405511672633,-0.8162450579648788,1
0.6210989301907683,-1.1187626964536048,2
-1.4068380279275023,1.5755250197801638,0
-1.8375454214786415,1.8403123162120658,0
-0.3289162651158365,-0.4119523182039405,2
1.1246338057226297,-0.6102521860825697,1
-0.0024929667239305783,-0.7105808111373135,2
-0.6850732929480507,0.9372619285015459,0
-0.7348451023995916,0.970538716254315,0
0.0013215276262146796,-0.6607243548017129,2
1.0342806679396086,-0.5059952404224316,1
-0.5995230190053819,-0.17541393245728687,2
-0.9192390259090988,1.0365199030936756,0
-1.2228902558666093,1.3998857725280098,0
0.8843396013726198,-0.4466877447589164,1
0.41504597733562754,-1.0209016058178713,2
-1.151536269845691,1.283261347721989,0
1.0014250138822662,-0.42063505982490845,1
1.2356875656126234,-0.7033743218453341,1
1.2924950901397927,-0.7917161764712899,1
1.1076427158319522,-0.601057883511123,1
1.3665532799423854,-0.6916281148012576,1
-1.217494577041753,1.4586397591774198,0
1.3681771658545197,-0.8822788172222108,1
0.2517915999784504,-0.9830466846422977,2
1.0344955685433432,-0.4744985015271447,1
0.04685412754049514,-0.7053901229016962,2
1.2712133062444755,-0.8233231700501112,1
-1.2818352351844935,1.4518024928956725,0
-1.1242930890110097,1.3811280205115724,0
-0.903482907374081,1.225270352854518,0
0.9700088571653478,-0.4340444903458663,1
1.1804482851193865,-0.7909116679611867,1
-1.1208805424314094,1.404039398854683,0
0.04574331822693962,-0.7147031109751103,2
-0.39944579270009833,-0.3207149749780561,2
-1.619295110195257,1.8622116698797802,0
-1.2843958969546452,1.4041646687632932,0
-0.25510858236927525,-0.4714354638240678,2
0.22802483885374317,-0.757639269750233,2
-1.0644945680013094,1.2039471382116782,0
0.039860128548079674,-0.7781026930790199,2
1.0810743381360537,-0.6756128367033869,1
1.0298557139660494,-0.5627354295948984,1
-1.2175787909926301,1.4511305637131122,0
-1.2336690628297826,1.3581999604945925,0
0.3584347929463276,-1.0809146842199333,2
-0.23927529960573288,-0.41944973112670053,2
-0.8987732889995649,1.042434222367456,0
1.1945897591596273,-0.731837946579952,1
0.011849114550860216,-0.6064231695864237,2
0.2579588620681515,-0.9598584217492594,2
1.3476127975695105,-0.6458415759710673,1
-0.14682851876144576,-0.5499897299692692,2
0.16417221993361533,-0.8488646783042043,2
-1.1963231769183662,1.25644272952,0
0.26092325309713543,-0.8975646644727331,2
1.1659499029251361,-0.7503133654601045,1
-1.046239929834102,1.1909408790177087,0
0.200871750371271,-0.7368430816635558,2
-1.2640366920608423,1.4440286545086702,0
0.8790966335576401,-0.36185962060281784,1
-0.2007435769842482,-0.476950458520788,2
1.0685846376907806,-0.49092030673158576,1
