feature_0,feature_1,target
0.5280122135624107,-0.5130749838426136,0
-1.2472284360958459,-0.6622555201618705,0
1.391530168070196,1.7933947968518917,1
-0.6672626256535263,0.07824369080539229,1
-0.7070355559225181,-0.8806811155877465,0
-0.320723138353328,-0.22224581754436157,1
-1.1238264531965978,0.8141314101384813,1
2.305533398960605,-2.45707712392924,0
-1.446849767569439,-0.6162640186731998,0
0.39350672350507443,0.49888516331475175,0
-0.8070209720206696,1.1016479911817374,0
1.1922686224422752,1.1361587154502937,1
0.9386909722853589,0.499881540238423,1
-1.4846825390008374,-2.0535435832191404,0
0.7598685535872555,0.23030949066566475,1
0.8184651246295557,0.6844383784339805,0
0.7250933870861317,0.6063208023784465,1
-0.5629164601112511,-0.5422991165577484,1
-0.6089230011388201,-0.5067214424874844,1
-0.4370359471175269,-0.4697915796329428,0
0.532282868735668,0.6640337768787579,0
0.3960268115933274,0.08128769236062638,1
1.169742596940216,1.2511462881126802,1
-0.542638034423115,0.8267094436259395,0
0.5852455551495805,0.0001762119457942024,1
-1.4863634604671727,1.55088080758936,1
-1.5224917333634962,-0.48816833114615454,0
-0.7254033463970435,-0.9637941329868163,0
-1.1957702009707447,1.2748369805034643,1
-2.289329880541275,-1.9274928755882441,0
1.1497792420873696,-1.2069819760884195,0
-0.20129213697889992,-0.5890761199547048,1
1.0778051438579936,-1.129281143017324,0
-0.5152786407638033,-0.08713115916549441,1
-0.9448986172883396,1.9902316075626376,1
0.42349598141680966,-0.3492413622883116,0
-1.1511605216130187,1.2231844349447896,1
-0.20895363822586677,0.38460629859098705,0
-1.0065231266843286,0.3865748255434355,1
0.46511066896809916,0.3994123193228606,1
-1.2753383914271883,-1.5138186855739797,0
-1.738030831940035,2.8301358550084417,1
0.3506892951750462,0.5114176495244114,1
0.5534776465636667,-0.36529767998735674,0
0.2635939867850574,-0.19859947562589553,0
-0.6797437978029254,0.75699732830575,1
-1.0475809902081312,0.859662812772974,1
1.12848036319976,0.9066774311116831,1
-0.9471851741811614,-1.0401307218807954,0
-0.3037818638482338,-0.26608129633829625,0
1.4222429979951565,1.000718320929479,1
-0.8082096700179351,0.7037486524553086,1
-1.355123958338247,2.156042970992397,1
0.8173099519873452,-0.8624556106262232,0
-0.8470637965927612,1.3926317189537847,1
0.5725721496574265,-0.4481037804878165,0
-0.9570557236786028,0.23256326205843314,1
0.6782748671582337,0.831638112844063,1
-0.6134567485738507,-0.19354277686315202,0
0.6365072036890604,-0.6462637584781683,0
0.31181422074393295,-0.2898643035117082,1
-0.9056768052877158,-1.1935846347947727,0
-1.002536029740846,1.0609883408717096,1
0.6280334351024864,0.7700535436432038,1
0.9122187372813835,-1.0670411212830373,0
-0.9440322209178094,-0.8463793900162205,0
1.6953616731402197,-1.7822878708803596,0
1.0584453784324135,1.2695115321195543,1
1.295248838475306,1.0787869402675776,1
-0.8057806441839666,0.5637953601290648,1
0.6573102153217407,-0.5359503436559965,0
-1.1541082333584616,1.4949504529688193,1
-1.934964324286625,-2.6460955116611395,0
-0.20107962479775265,-0.04726909561047976,1
-0.41479757264604267,-0.21937072247109413,1
-2.0220186108500626,-1.7329050526866874,0
-1.1779745304631881,2.2251492946624767,1
-0.372924281105954,-0.45029379531268743,0
1.0696586832574684,1.0862699156427706,0
-1.3218668804608447,1.678055441010563,1
-1.248728467355537,-1.0898451626944754,0
1.5409968019134486,-1.6236551610303709,0
-1.4569340775195254,2.4402451995391683,1
0.814966068563048,-0.029714084457392875,1
-0.7310943757326489,-0.5015069161435282,0
0.12012984252114767,0.025909344041821436,0
0.8781805323701416,0.9453680135602287,1
1.1038840265349417,-1.1792304700040894,0
-0.9907829631386432,-0.8231604189619396,0
-1.981314525635257,-2.625627585590925,0
-1.275409216733139,1.3057408245234436,1
0.2559755942137054,-0.08230209427658941,0
-1.4934292301769077,-1.1662723145510951,0
-1.8573340949757378,-1.9339168285090238,0
-0.5917160127940447,-0.015762863771547453,1
-3.239943468752488,-4.0605226360510605,0
2.259161268252285,2.0396698661995654,1
-0.8098924862701896,-0.8047406462912723,0
-1.1097492569892977,-1.2756579833623758,0
0.8685245451098615,0.11585994290262025,1
-0.5229102715552263,-0.5330341931025191,0
-0.11248358978398876,-0.37858840344918565,0
-1.6005307532898254,-2.2529378902102404,0
1.9373605204940072,-1.8997814932835828,0
0.9646426841332197,-1.0516079423239242,0
1.107973697650899,1.094170968512593,1
-0.9836470063648296,-1.0319406051590931,0
-1.001497485037776,0.7966640709026355,1
-0.9606998901209205,2.110042154076919,1
1.438622199004556,-1.546389997091925,0
0.11538323151633767,-1.4645265891260317,1
-1.419804953090816,2.525704323291092,1
1.5197586229457367,1.6347354021259126,1
-0.17706152397698716,-0.2930148553578661,0
-0.790475852209751,1.3412355564277572,1
-0.9845813042805388,1.1851340794806051,1
0.4474294972160485,-0.0047511726306432855,1
-1.8973557083499522,1.9384713274005332,1
0.6145202940874568,-0.6168174355132243,0
-1.0275587522774667,-0.859807185541723,0
-0.9070399513291187,0.3352549846512062,1
0.9311253973960261,0.9562495362309038,1
1.1247106653926902,-1.08972913018505,0
1.0928999189020385,-1.068755089539646,0
0.27413520049695095,-0.18179301653001878,1
1.3877676999881972,1.2518796291381495,1
1.6110991598934925,1.9386715323067814,1
0.8989013509600923,0.41107028524605427,1
0.17565798693127022,-0.15470392837962366,1
-1.7955623405833399,-1.7252835708511336,0
0.7758600624955718,-0.607616775511041,0
-1.388889589136678,2.2668543259184917,1
2.072476474153029,1.859778237488233,1
-1.704449134702478,2.2360176179398694,1
0.5622664221075093,-0.41423697853003316,0
0.7919438543931371,-0.7664271934135705,1
0.7638836323242311,-0.7161897902294737,0
-3.5302079591737296,-4.186134539929039,0
-1.2384831292518577,2.6894972594641966,1
-0.9646689978751207,-0.905514221317091,0
-3.273879995709517,-3.3314560775161377,0
1.4921949641245171,-1.5054926612891049,0
-1.2459834756119859,-0.6414671350525349,1
-0.8807621787475298,-0.7825932693704125,0
0.9636728300764461,-0.8887543750197248,0
-1.9250542333627974,-1.962817419722425,0
-0.6259521453631831,-0.5590679123468381,0
-1.0003678968639234,-0.28594800269614296,1
-0.5085158140394712,-0.2531314051438165,0
-0.9729704479510831,1.5592638191538342,1
0.708814297181416,0.5462619693667395,1
-0.38050353520730784,-0.5901430236955663,1
0.7283041112979021,-0.6041052920436252,0
-1.2972252636151511,0.780490490952745,1
0.7749625118290253,0.23437442323399982,1
0.6453986902407058,0.24790661414518034,1
-0.4351836062983878,-0.08278372555815927,0
-0.5092430504926668,-0.37034756717972117,1
-1.3877288568951935,2.0225952906200613,1
-0.8348058866117547,1.3193397545173937,1
0.7275925130416296,0.3848009837119327,1
-0.09889125224113937,0.2614821505648137,0
0.8135877969654759,-0.8158950483409344,0
-0.5015531907353161,0.6899989951797512,0
1.8007300825464565,-1.8681978867061055,0
0.3723761450329377,0.5541510245302148,0
-1.0297803712295839,0.7061079425528172,1
-1.6453156868466774,-0.8017266360536561,0
-0.566317833124939,0.2810770073509308,1
-0.0477175380624999,0.10743133608724098,0
1.2872967681482317,1.3253518275832856,1
0.5495702519424575,0.7907483613477062,0
2.3677653039396382,-2.4981186973140117,0
-2.2644156573049328,-2.507723363686807,0
-0.9063964074527797,1.005494161631936,0
1.0942880361565461,-1.0435012509997201,0
1.1423041571573525,-1.2134962269607443,0
-0.715781234685064,-0.6241012335646579,0
1.513605163038351,-1.6134982006203578,0
-1.5945019599343415,1.6057018014252418,1
-0.7453458397642043,0.8061854981922556,1
1.5132033660954365,-1.6465676921994605,0
-0.8318873682623893,0.4777377511711499,1
0.6957688302295482,-0.6437381404716549,0
0.15013901869252289,0.01268987086219342,0
0.9541035888834034,1.4322162455839014,1
0.46459741134230204,-0.41235789339892404,0
1.4678014188267001,1.3028431617480525,1
1.3923916216858905,1.286282688816838,0
-0.12844294771732467,0.1826180369293644,0
0.12778215251418001,-0.4132226943041971,0
0.9163516139238126,-0.9999695065640928,0
0.4761104368906315,-0.3962150547763085,0
1.5885139705426912,-1.636868710899967,0
-1.3539534286816026,2.3015462328929956,1
-0.9372918003047267,0.9620571761972899,1
1.0947253059530044,0.8724748607893738,1
1.0855104452972362,1.1910901016906401,1
0.5176196730634324,-0.05062878070067711,1
-1.089675607815392,1.1792849580594105,1
1.0791901220266455,-1.281632145950392,0
0.8855935998036113,-0.9148533300552806,0
-1.976958387481631,-2.0278719972236994,0
-1.7277357154134059,-2.063057874891637,0
0.050037749788120256,0.14274291199952382,0
0.87173493475271,0.5124209957951151,1
-0.8457151035605659,-1.2864726987285424,0
-0.6726349400557173,0.3663140538769464,1
0.7667678631272286,-0.8392975228077145,0
0.7363883230135142,0.45205250279215137,1
1.0355936197818743,1.1018048669878893,1
-0.9547123292323728,-0.5456961194583547,0
-1.5939346855486,2.507996099585379,0
0.40592277856275294,0.13986285463385084,1
-2.376024463061306,-2.780591565572946,0
1.485339897391015,1.4595339933301013,1
1.0065981198766327,1.0218775927304369,1
-0.5917065240048229,0.16934347193794286,1
2.0975129391407883,2.038791453256785,1
-0.41378323814639684,-0.9819849248666632,1
1.4512091919689336,-1.462797294902487,0
-1.1885939419292673,1.1488055418284457,1
0.8372685192433956,0.7700575281910831,1
-0.45878546285374777,-0.6297534924419423,1
0.6346716883648131,0.06369327295279625,1
-1.761671482416776,1.9609643464482727,1
1.530599587923021,1.710647666500047,1
0.8765691991956667,1.573658146908615,1
1.2681379009450495,-1.2953043308563985,0
0.84886852769843,-0.857460090576265,0
-0.5040000435772157,-0.890128327503056,0
0.6276856685283208,-0.5706715740494652,0
-1.0982746509339958,1.8508353569359932,1
1.7977177414317322,2.0997660293844116,1
-0.22103860971180023,-1.4705940029992668,1
-2.371159196568093,-2.0252955588734913,0
0.4966604131278818,-0.4567536287216364,0
0.6834913948133805,-0.5949615963136246,0
0.2255175058097183,0.06883450905784905,0
-2.0450390109084218,-1.4073125553208476,0
-0.40438069184614345,-0.4293351075205497,0
0.2043131251332867,-0.4291521764984372,1
0.4430125279421573,0.5001350696415146,0
1.0671489543653794,1.3095127818836336,1
-2.7288986188650632,-2.793756283207209,0
-0.6284986331085951,0.0015671328976714083,1
-0.7135672624938654,0.9272176678426831,1
1.0557695395127635,-1.069598280382938,0
-0.7526788277142938,0.058362456646642746,1
-1.5400208075924318,2.174927061128642,1
0.7128499707522736,0.7960788305935428,1
0.8418335138359555,0.595388778418437,1
-1.973877825487015,3.234697788320469,1
2.0029265978115536,-2.21921194409465,0
-0.6044645296509861,0.09591666781064656,1
1.6090839902141514,-1.7813244683871299,0
-1.3781791179356613,1.712306919590143,1
-1.0012714516049765,1.3832821147254784,1
-0.6516069960947373,-0.5401542330800322,1
-1.1108432826752797,-1.443805855751398,0
1.2415334536220022,-1.2471353754555565,0
-0.42373920070988,-0.5388425687602456,1
-0.8972478247830487,0.5163022901044726,1
-0.20942718793687476,-0.30534733301172245,0
0.1447654586790592,-0.05964717294833877,1
1.4630212503811586,1.8845883048191596,1
-1.1117350395347707,0.19243690172788896,1
-1.6606430914240167,-1.6757771748819348,0
1.3950456847753434,-1.4269448904792308,0
0.316151234941326,0.33353274116830467,1
1.087095062297868,0.6125629714695868,1
1.5590629358321109,-1.7087738521726843,0
1.256712166945887,-1.302978257023048,0
-0.6227851048046712,0.32566652961938536,1
-1.281866907536891,2.3264684448817574,1
-1.2455729620049967,1.5402445542051413,1
-0.009704407554539718,-0.15912991844679503,0
-1.4657910483258003,-1.4718459269108155,0
1.036290675433303,1.15897759522044,1
0.79542450248392,0.35753933817712913,1
0.24686791984573064,0.2741509924835702,1
-1.7774368809422345,-1.0893911679064354,0
0.922149536596505,-0.846403931738576,0
1.2771151648096777,1.0708636328565195,1
-1.2576601673901084,1.256634043591277,1
-2.7054941752603368,-2.7832025765101225,0
-0.25817563258919196,0.19953991509771796,0
0.8922651057016697,1.398502753143223,1
-0.8819367083506163,-0.03276344522960639,1
-0.6917883020816139,-0.4766401393273436,0
-0.9563342726670909,-0.7017628615360678,0
1.2898606943318145,1.5749862626649063,1
-0.8574128972714932,-0.5193145528786329,0
-1.1362210650714224,-1.34140628922278,0
-1.4379463716101566,3.365120167277395,1
-0.921800669159447,0.2712013872683119,1
-0.42140309950989685,-0.1983936280651366,0
0.4521267919179761,0.5209467392761309,1
0.9426763835031613,-0.919606542126951,0
-1.0799735940003272,-1.4941687340078715,0
-2.9662944863432843,-3.2847418162937907,0
-1.6620173909437796,2.497939735965647,1
0.2930996736800351,-0.2721875463371819,0
-1.5390797318862337,-2.466649972883152,0
-0.687015095188616,0.34279351420510273,1
0.49533544379422256,0.09839664989717345,1
0.8862161721929137,1.1274444806624155,1
0.2837012296572716,-0.11414385678443051,0
0.7156224308882156,0.5907113698494877,1
1.0993409666256306,-1.066563595604582,0
-0.929238767009714,-1.0817790888059777,0
0.40703576583051093,0.5724812948181348,1
-1.1108104771898297,1.4571611287510344,1
0.20951941231308946,1.1129145551868236,0
0.01663982167883793,0.3682279698312292,0
1.098108188819146,-1.1594122178631607,0
2.2025132660167044,-2.3683709646755076,0
-1.8994006913346722,-1.5565923090636171,0
-0.6283310844409365,0.025411963551533745,0
1.6092856470894616,-1.7342468340247281,0
0.6575182928073169,-0.6515257522308859,0
1.3518706167157886,1.2489254425272582,1
0.7960932779987028,0.7160848128555998,1
-0.6793031827025551,1.9330461492877111,1
0.4993716179233534,-0.3469655200881776,1
-2.1659677749807575,-3.160615609798211,0
0.7262761255650481,-0.6821543906809232,0
1.4583850711388102,1.0869698878712055,1
1.497923919631459,-1.5915162680040655,0
0.24886950703466293,0.07691143991303062,0
-0.7284988704357533,0.5985469839339159,1
-0.4956727766336825,0.3761841834955627,1
0.399267815517792,-0.29758593182880755,0
2.1653083048956674,-2.3474315827135506,0
-1.1125955770532754,-2.086881533862919,0
1.1828024855899737,1.2124445038836393,1
1.7598265614737363,-2.015023034745864,0
0.026023516614306463,0.015129793673114844,1
0.2931554436086721,0.1674941660782786,1
1.0514822179603747,1.1003535072948158,1
-1.3589334062802514,-1.3038440020141153,0
-1.7993278164420112,-1.587945046489216,0
0.8622331596877771,0.7267732253861658,1
-1.4986902920712848,1.6449480561214054,1
0.9323264716340267,-0.9509444644149231,0
1.1802594780193438,1.0864637536807824,1
0.8890334378974043,0.5111978911147199,1
0.5594584622527445,-0.5767243794621303,0
-2.5358417359995835,-2.7500994334552655,0
-1.360436946426058,-0.798144034467778,0
-1.0750907809241081,-0.8829286425450197,0
1.63304586049472,-1.831864781305545,0
2.0423346018732906,-2.3525304324711067,0
-2.8252614374290594,-3.0399027133919607,0
0.840451889658901,1.1765529801890624,1
1.562209106786392,-1.7179438090812353,0
0.060718842463288736,0.03514155019055587,0
-0.9821449216919973,-0.3464113218950643,0
-0.9020231639562188,1.3746462894713387,1
-1.1172844398654305,1.6001662405749473,1
-1.7406299271495835,-1.4920702622144013,0
-1.2216082496642549,-1.4378981238938917,0
1.4459308108822324,1.71204980424062,1
1.1535775249667486,-1.2450932464399453,0
-0.9541756405400476,0.6550108558548686,1
1.0578377274464315,1.3472151941836306,1
0.36515506092431016,0.14526232494129743,1
-1.3998477592030247,-1.6037642200933901,0
-1.3314446692484077,-1.5096281409804875,0
1.5559477947533986,-1.8059002410294474,0
-0.704612530536328,-0.34764329943868955,0
0.8231578256639824,-0.7132630829026545,0
-0.24948728724389346,-0.5796381752019337,0
-1.737819850109302,2.6133543997693556,1
1.4480544320067725,2.0152888261706723,1
-1.4529021039163794,-1.7515378380942284,0
-0.8077371411273695,-0.09264649346657106,0
1.112879021916652,-1.2525846271066898,0
-0.7804878032282523,-0.9715728248696172,0
0.9780440167280724,-0.9917354280649172,0
0.5241524600111316,0.45581820517851357,0
-1.166604772826453,1.2981713528833012,1
1.026554036994405,-1.0464525094444654,0
-0.9133256963382177,-0.58742900756772,1
-0.26259302070342583,0.34694182595808964,0
1.308755512366494,-1.2742827292501404,0
0.5410905516218072,0.6307019281495915,1
1.9509924214986931,2.351466967344643,1
0.5660364060409451,1.6090299459115176,0
1.0035510385623447,0.8447033681421139,1
0.31278312042850387,-0.23271862322975057,0
-1.1776139575287332,0.5212771324074217,1
0.42590651514035105,-0.09607898688922911,1
0.8052608195840112,-0.7306276867176646,0
-0.6290130260680231,-0.7327792556302117,1
1.2672410304497896,1.3320697232031202,1
0.7227729299285452,0.7745723046129441,1
0.6375773915810506,-0.5293563483347122,0
-1.0322164351365375,-1.4270884154777508,0
1.323262903663822,1.7605757079854087,1
0.6885218737948136,-0.7331014021108967,0
0.8937572899869423,-0.9642618592500389,0
-1.9849940971192002,-3.0466894575089993,0
0.3564785863870915,-0.2871935609221078,0
2.65025277635887,-2.7733575356389593,0
-0.7089121366764549,0.16731546028320532,1
-0.40855415300589826,0.3488614136833501,1
-1.2833888300922838,0.8046491140575709,1
-1.142171350769189,1.7263861229848978,1
0.6392222835196304,-0.6428151366865027,0
1.5015054717235237,1.5050209499153775,1
-1.9652850134756974,-2.6492443209992804,0
1.3954153243106389,1.0028276981803264,1
-0.8537470767261907,0.726449260639364,1
-2.1606300056550483,-2.3686126130535676,0
1.3198821271485068,-1.3833783261738066,0
-1.0882566236819673,1.9998681199513406,1
1.3053126833131636,0.47188840283551303,1
-0.7889287370727713,0.23807355064642044,1
2.4962397336561466,2.9422623962230237,1
0.519179612246282,-0.4958934472276024,0
0.28181895729108364,0.9433385923777813,0
1.547959909829339,1.4344616634223133,1
0.4640994097974136,0.32313839289437984,0
-1.2646859645305986,-1.504964561205357,0
2.3761372606220768,-2.411109045429909,0
0.7471355636960135,0.9235441178996071,1
-0.961806881122121,-0.23092330812287032,1
1.4297420715443345,-1.4508688460999126,0
-1.5737645719883586,-1.9034589018760264,0
1.388921854554001,1.5907949819957317,1
-0.07001235315792809,0.059528871345927215,0
0.5160233535043414,-0.33331267890963634,0
0.9367569575451985,-0.8035726855418748,0
0.9386151269971478,-0.9935194174605861,0
-0.2648358911135442,0.5945037824793638,1
-0.8082716496851721,-1.210045869995202,0
0.9313318923596178,0.609065657013436,1
-0.6827916286005595,-1.2710948109136626,0
-0.9609612513349783,0.18375860941478894,1
1.4658326617695705,1.9256922952267956,1
0.27130441689841656,-0.13567950485154634,0
1.152690690741409,1.3075569549046901,1
-1.5049250370940768,-1.4445458743591995,0
-0.8048210230606158,0.2956983034512406,1
-0.35246060742191176,-0.3767117329044455,0
-0.924915621112625,1.2720555280125339,1
1.0538346669536667,0.8650000760515876,1
-1.6353521749694122,-2.133623422808329,1
1.1181329838048009,0.7899165975704749,1
1.6072291079960734,2.288991279439907,1
0.6909506753825279,-0.6579653465169244,0
-0.8212450235719762,-0.6650974471750535,0
-1.2822179373924414,2.2338752137963227,1
0.8516931408909595,0.9246089697040103,1
1.2854851705054509,-1.3592083409090019,0
-1.2195616413357238,2.231335567102083,1
-2.031604954627113,-2.518703347405019,0
-1.3089905153946524,2.303425013801076,1
-4.3767177986910895,-5.108020705338333,0
1.8477911578080444,-1.868337955476662,0
1.4549246647548184,-1.4127044783724234,0
-1.0224269167687616,-1.270305485821358,0
0.5333856263462577,-0.5551889060927989,0
1.4215903910539414,-1.5186090038373725,0
0.6309776133560216,0.9571079909407965,1
0.07696725876659372,0.2852546800555251,0
1.4814182659084847,-1.6066397573844764,0
1.146194445738395,-1.1327482675368858,0
-2.2564000491743856,-2.2723665828593025,0
0.5045601311885837,0.4034489863403561,1
-1.5118550164124198,1.141736646476318,1
0.08713608699861664,-0.8160582281088953,1
0.09382999860459262,-0.047288685683141596,0
-1.1894735387729813,-1.0919627796575904,0
-1.1402582992022199,-0.8842314716969697,0
-0.9605440248000714,0.599232956822008,1
1.8642097793895507,3.252830964501479,1
-1.3526391648735343,-1.8251835501290503,0
0.7104502815939683,0.5411890844221012,0
-2.9236390587615046,-1.8504765710879552,0
0.700835178304779,0.9669603009082388,1
-2.404054884208392,-2.251649966082808,0
-1.252490245663553,-2.2213137150620677,0
-1.2708856886938007,-1.335581972436694,0
-0.2707106699813878,-0.09276892756683741,0
-1.0937673550851736,0.38173403863574495,1
-1.0957275168088558,1.4745721549411233,1
-0.9197535418779611,1.1918530765107391,1
1.0067930202938302,-1.1044050231099873,0
-1.5809045718741912,3.212826164181706,1
1.6044181156603412,1.6600096027402804,1
1.0842475368382263,-1.0719854157901976,0
0.8975039119868493,1.5174564344189294,1
-1.7292415697349295,-2.6121833746521768,0
-1.2160509125604495,2.010014849620312,1
0.8650348707479258,1.2868683551407567,1
0.9014062546151739,0.5476119521891889,1
-1.2492125403314787,1.774706431487318,1
-0.9188495428813861,0.827943804858879,1
1.4418896273483317,-1.4050388487866639,0
-1.357176032085908,2.0246854067603994,1
1.6076264551812969,2.5583689721017953,1
-1.294078816284987,1.8455503107142168,1
-0.3183133859294247,-0.06302779876929643,1
1.2687668170255932,1.5854946611595941,1
0.7913019219548965,-0.7774891012346369,0
2.66997295479878,-2.9033728651314386,0
1.5202054526667648,-1.7366359411328127,0
-0.0067060904806717225,-0.05718696074145124,0
1.1786962670619376,-1.1736123243958998,0
-0.7959024674265541,1.6242306605523322,1
-0.8552433303815955,1.922141911084741,1
-0.6666415303715836,0.015073137271959136,1
0.34879683342923073,-0.24216734583840416,0
-0.9647777097479877,1.4200089448903224,1
-1.1085320624626414,1.0998219328298708,1
1.2793694023032287,1.6680717623311851,1
-0.5349802039435392,0.1659076485245332,1
-0.9341394474476806,-1.4099150763780819,0
-1.014177500448082,0.4138076510437587,1
-0.612642938841814,-0.040251268937201656,1
1.3008296528069243,1.4066368408971597,1
0.10077691687046708,0.06125809626620504,0
0.6914277380746587,0.9110842903416909,1
-1.5956161791204506,-1.0276277847476922,0
1.0106460713301815,1.0039497935504251,1
1.2704483905466195,1.4749229148351355,1
0.9925033340783196,0.42609410768151446,1
0.08063546562590573,-0.04359072304132672,0
1.5490611516160337,-1.7545304967478113,0
1.2590515559241604,-1.252057708465812,0
0.3652861618975768,0.1549666628754789,1
0.5771210190433417,1.0432719374566688,1
1.6083118282595905,-1.8119007538617384,0
0.5683471976074448,0.035955088041198735,1
1.5022261206913736,-1.504047558712887,1
1.1557089843906883,1.837500139663446,1
0.9786512646857377,0.7602213689693025,1
1.406431828764789,-1.3518206318559631,0
1.8580729017444488,1.8806401016973895,1
-1.0823405388081362,0.8626092439406191,1
2.019547814132041,-2.281894203753973,0
-1.2836558754964236,-1.902664237830746,0
0.6026727255250592,-0.5311252713712216,0
-0.4357091404783794,0.45658748178876274,0
-1.350577699499779,-1.136776808161516,0
0.8400901423866063,0.7261350741088812,1
-1.6969669716365594,-1.842133713105631,0
0.9970911764123576,0.5651391596344546,1
0.5640983049105351,-0.39599521947447325,0
1.4286393341459729,-1.5328824361590696,0
-1.1731716168414923,1.9492747593601367,1
0.8473883441172109,1.1481247140096669,1
-1.5181822037039376,-1.368349575776865,0
-0.6942766571822998,0.14398378113428734,1
0.15736450491079457,0.39097406112046595,0
1.781855700696576,-1.8363338892858403,0
-1.4904250874759122,1.9057416907852192,1
