feature_0,feature_1,is_anomaly
-0.8969769947973258,9.911125444063856,0
-0.452990493112428,7.911077762476641,0
-2.643214789725668,9.028974322927521,0
-2.0244648057582753,8.16792947320745,0
-2.7552601111826984,8.171039532882132,0
-2.120619018521786,11.507285645631114,0
-2.2870638514190373,8.535537506534846,0
-3.197347968230474,11.266721933542632,0
-2.178317390838293,9.847815089807249,0
-2.6404545901450547,9.091138011157092,0
-2.728869510890262,9.37139869971007,0
-2.735681721902582,8.054846891474844,0
-3.2220434057299148,9.12071635589022,0
-3.4916850165910596,8.789652978201298,0
-1.5029048138383097,8.437394258675175,0
-1.0165090540932284,8.743162527155755,0
-0.37616424839648355,7.062198328675821,0
-1.967734894847962,9.77344128850097,0
1.2133801409185057,2.496870933552546,1
-2.6821436829761733,10.725994608340667,0
-2.437631385833358,8.536628681433207,0
-3.7028344548092305,9.933440301808325,0
-2.4907792438631984,10.690723440473606,0
-1.5458214938084285,9.427067055134822,0
-2.495268331139804,8.99016104108832,0
-2.753354258343399,9.97837329648668,0
-2.6896775366433756,12.207393696043184,0
-3.8810987659841065,7.400724730321582,0
-3.3675554032339634,9.714596007607314,0
-2.431829315405132,8.15300192687006,0
-2.7015585878338726,9.315833470531937,0
-3.045161068166798,9.82234392647947,0
-3.038957826819789,9.527553561311679,0
-3.6882374142125527,10.201965516659888,0
-3.061055768945197,11.572485413866575,0
-1.7308365468861124,8.46310041186979,0
-2.6592532100852773,9.139862581669865,0
-1.0380272955591416,8.804962451046457,0
-2.9293844401486075,8.732501519337816,0
-3.4585965118846933,11.646668193035714,0
-1.5453185062578405,11.224809129789675,0
-2.857849757460609,8.665028423879894,0
-2.381093208141961,8.333234470723443,0
-2.528213830955439,8.011756763560514,0
5.273987298770269,4.7379282051317855,1
-2.1009448673382782,7.3117025239604825,0
-0.7822337718193451,8.614649942583721,0
-1.281528630579458,7.804645109507118,0
-1.9941623558440904,9.528072079110531,0
4.357241110507122,1.479577521930695,1
-2.6920940641575903,10.389162547346508,0
-4.547322158230604,8.006199817280919,0
-1.7707310430573397,9.185654409388293,0
-2.201395854160691,7.304117735541698,0
-2.296000994815061,8.262316796459505,0
-1.68713746305826,10.91107911085227,0
-0.9586971302386733,8.015932087459532,0
-4.178602904174122,9.55764632057826,0
-1.508615305009772,8.343665919121678,0
-2.5152685345926433,9.852776902649966,0
-0.8671824629163811,10.024103217540958,0
-1.3218115714879992,11.603849770216936,0
-2.3865273070579547,10.638964586667884,0
-0.4339367504274847,8.325098310108755,0
-2.251647232329986,8.939840212432156,0
-2.220028979144932,11.469586268109218,0
-3.5464437773792064,8.823947450114716,0
-2.9738149203511433,9.215445784071163,0
-2.3148133214754143,8.661119835387636,0
-2.6763157033696046,9.160999814631646,0
-2.9752341249209926,7.419583060931528,0
-3.2951870835606996,7.683053174640545,0
-2.1768836110731584,8.26579959164177,0
-2.187840407602477,9.436206882433607,0
-2.525620519125502,10.202679401646407,0
-1.0679243339866347,7.578423977018884,0
-2.7777282709585824,8.123093902783037,0
-1.9117975532028921,9.715458870509222,0
-3.0264860731531225,10.423633568383902,0
-2.3133523679550687,8.035913350583291,0
-0.44769404641635235,10.222652358791466,0
-1.9793934451374673,10.455854748856224,0
-2.7682397688734532,8.817936279113345,0
-2.5439093927579934,7.845608090578791,0
-2.0533098509711425,11.179288473099408,0
-2.4489674131117236,11.47752824068361,0
-2.4305624327366595,7.016085443666215,0
-2.109974500447471,9.661482067901064,0
-2.6248459054409907,8.713182432609035,0
-1.0435488541311961,8.788509827711788,0
-2.298180155850132,8.91757301632793,0
-4.013917997083753,9.774342091887926,0
-1.943687977421206,7.253523369042505,0
-1.7374989124044053,6.165743507568248,0
-3.734963286055091,7.549911247988503,0
-2.9811294888421838,10.10323672516569,0
-1.5587737848667,8.437382472535921,0
-1.7181656760097033,8.104898673403584,0
-1.7997458059137106,8.57879975762848,0
-2.9883718608980403,8.828627151534507,0
-4.534340209710358,9.200740442967751,0
-2.530099217016898,9.131613511507105,0
-1.9709015440031172,10.086793465508126,0
-2.604493155439702,9.293307653968663,0
-3.5157401883323915,10.154164689327368,0
-2.646646137680442,9.967160675401262,0
-3.7005011202553986,9.670839736832153,0
-3.3489194652335263,8.414893482754302,0
-1.534077889634999,8.867228746696185,0
-3.888516851067277,8.283356088256404,0
-4.502933265624206,9.388342698045895,0
-1.590881017050437,7.443785524575146,0
-1.7723537259603168,8.73295857108011,0
-2.7481297222224446,8.647461716383635,0
-3.0628469283999324,7.816408235609475,0
-2.5493555736970936,7.583511026080275,0
-2.5836310521527963,9.634958225749001,0
-2.5468323254775984,10.117588010214845,0
-3.244727565642517,10.25037930340876,0
-4.212580062407905,8.958738429301704,0
-2.9436938504850656,8.705114004729683,0
0.5605233521193558,-3.7817465336936755,1
-3.6924561357185253,6.975053950438223,0
-2.623737468305368,10.252102440171786,0
-3.464320202402103,9.437885193791784,0
-2.4130768461117666,8.552010839493281,0
-2.7679936857198526,10.612933298703041,0
-3.743546494932672,8.421821869045429,0
-1.668554074064026,8.361662148895933,0
-2.949242109749734,9.145026705484415,0
-2.768788974416355,7.511143175080218,0
-1.127038632015223,9.662996015787966,0
-3.9118028948524435,10.763862871385262,0
-3.603914614099683,0.17081326096333926,1
-2.7173198734100255,8.52128519353949,0
-3.5084998553476607,8.509511206970107,0
-1.9223405292524798,11.204741754008301,0
-3.837383671951181,9.211147364067447,0
3.251606159454732,-0.07445284362731108,1
-2.186479062714661,8.187055184646,0
-3.521301998312918,7.3594294563325535,0
-3.214209478811159,8.958517050540618,0
-3.317691225945938,8.512529084613787,0
-3.987783868832592,10.158040171405252,0
-3.1598401921745776,8.527160744433628,0
-2.894640220799797,1.9502674122477837,1
-0.36525353372742453,9.648205150516334,0
-2.52771075904514,8.725627489278185,0
-2.4174368465172478,7.026717213597431,0
-2.34934123105535,7.986610987272365,0
-3.18558992511202,10.815226561109139,0
-4.633093347362557,8.488531106517563,0
-3.3848158764375076,7.631486397233987,0
-1.4851350972412878,9.606813077399506,0
-0.35601516554119383,8.246938565310273,0
-2.5586613327051833,9.689105620364927,0
-1.3126261213882588,8.855756555171354,0
-2.412201658060032,9.609443153635237,0
-3.7313254319446956,9.72728455837071,0
-3.155424932896553,10.789597020807834,0
-3.3346948198452617,8.69290028654533,0
-1.8010889463641597,9.970988444992907,0
-2.2130773459881743,9.275341400378213,0
-1.5928699483502688,9.360774604096315,0
-2.5441861135497117,10.785086763833833,0
-2.0993789661242377,8.773028473579782,0
-2.4846874487938075,9.512284419443773,0
-1.9629133750490506,9.020708398009262,0
-4.4279688383517914,8.987772252749107,0
-2.2003646104537866,10.71650107283356,0
-3.927563355985782,7.253477316217547,0
-2.6215256727435796,8.7933165286651,0
-3.12260028659369,8.711816441710194,0
-1.800983199796193,9.247502259461825,0
-2.3360166972015683,9.39960350792716,0
-2.9592630945319938,9.637136060545823,0
-1.207456333653952,10.575797324925176,0
-2.7790725583461215,8.035522412416016,0
1.2905382228172604,-3.9537105157525017,1
-1.4010148063152337,7.974380201072792,0
-1.4305167896214546,8.975777658697616,0
-1.7522090064073983,8.092120804020698,0
-1.6395917029470901,10.369923987003274,0
-2.533552215313733,11.156556486810187,0
-1.668577596548197,9.561019696399702,0
-1.2881639275273973,9.59638383166694,0
-3.7050806850879345,9.458888796418464,0
-0.7437433827716533,9.419267839159279,0
-2.8295449312470704,9.43845207460024,0
-1.9591455240281983,8.045941673334688,0
-2.018222671414499,9.749163914248141,0
-1.3663748085377296,9.766219160885097,0
-2.0962661687771256,8.450561575394348,0
-1.5709138170767525,8.49824139998095,0
-0.9807291966402185,9.522121884487946,0
-0.19453905637924152,7.147020935606575,0
-2.554783639408248,9.257625577521015,0
-3.5768180524353443,8.871906643177029,0
-2.3889019913408513,9.528724962257073,0
-1.8956796503223337,7.991493562999918,0
-5.219380884176646,5.386626447039999,1
-2.281737688448621,10.32142888248075,0
-3.6155325970587784,7.8180795041176525,0
-2.4098653176235243,9.765673251570112,0
-2.3224308585756717,8.258903195845,0
-3.084835449290524,9.136295942843685,0
-3.7530608584440355,8.321380930402416,0
-1.93212549587221,8.81124074215533,0
-2.3111128622848947,8.86992571627438,0
-2.8184067001026136,8.26212972260774,0
-1.883530275287744,8.15712857178204,0
-2.215639690886121,7.657704323574919,0
-2.0292237017682098,-5.237299796567717,1
-3.1148131627896145,10.84029584174526,0
-2.609351699532703,8.810612378021357,0
-2.3080985763377826,10.064940524205936,0
-3.9881091918268785,9.197646047977479,0
-1.4507731362031624,7.255546641775209,0
-4.234115455565783,8.451998598957351,0
-3.348415146275389,8.70507375234711,0
-2.961503942301827,6.590406801569367,0
-3.5108176329476657,8.73318583531237,0
-3.1347603245622797,9.410089661635732,0
-2.3171485065627184,8.705169663995822,0
-2.480879246922291,9.044042267694067,0
-2.273583064944184,9.78515132208529,0
-1.8273061334264389,10.860993453934357,0
-2.5226948477906843,7.956575199242423,0
-3.146584750359268,10.203302659305875,0
-0.6434231119079936,9.48811904911011,0
-3.5075830622410415,9.31607802801779,0
-2.580798882466814,8.977063891688482,0
-2.042767640619224,8.97864464590084,0
-1.5274321360611558,8.689454744689701,0
-3.869053764032669,9.760539694225544,0
-1.4766514187110928,10.140991265025907,0
-1.7975827449638606,7.889644036360455,0
-2.8741503525956356,8.175076460859318,0
-2.147802017544336,10.552322694664293,0
-2.3605301658506384,8.677200157080284,0
-1.5596434876114265,7.52938815974842,0
-2.5171702643693674,10.49423026708835,0
-1.9185427923604408,10.122989708781231,0
-1.6260878459055912,8.936448931185522,0
-3.163273306180174,7.183653231341866,0
-2.607785755337012,9.03313575114317,0
-1.2315327272643253,8.422714739362494,0
-1.6966718006585522,10.370526156769147,0
-3.5220287433871738,9.328533460793597,0
-3.2276048886219475,9.909210505142765,0
-0.8767863191211149,7.584144750237691,0
-2.4416694183648264,7.589537941984867,0
-1.9402145438674747,10.642682751326861,0
-1.2048573801745976,7.351794140162649,0
-1.7092557211107002,7.397975519761736,0
-1.3197271341281096,7.786678313061331,0
-2.8172319072384915,9.793946660467663,0
-2.3062746022014506,7.498542013201091,0
-0.6358998468352046,10.094334193912971,0
-2.216125149754069,8.299934710171955,0
-1.9960918248766675,8.754739450614407,0
-3.080376612835547,9.586868909554482,0
-2.1419103096514096,10.852469804993445,0
-1.0622197386990173,9.210840904709897,0
-2.2682121394120536,-2.0978001356790354,1
-2.319616006454007,10.015332220765465,0
-2.267235351486716,7.101005883540525,0
-3.6791144587630384,6.142023914916674,0
-4.661013024382055,8.295132808955904,0
-3.243789199850799,8.204033691183943,0
-5.750464963121823,7.989898486864034,0
-5.206084265994322,8.95999126168051,0
-1.675275468503846,9.47346620742676,0
-2.2421473571834913,9.903916923821761,0
-1.8109743094391602,9.407771513620073,0
-3.110565267003964,9.33406806234086,0
-2.591348801445319,10.131581959786452,0
-1.459644907733415,8.479050916637755,0
-2.843972955159291,8.610637664956327,0
-2.9534908831288615,9.391586621243174,0
-2.4810164656836218,9.00516713155412,0
-2.441342112525347,9.867059803320544,0
-2.581207744633084,10.017819026090347,0
-3.101591547291619,8.150295358518507,0
-0.6080069372997428,8.953625314383702,0
-3.7700815773877956,9.9321480752531,0
-2.1272621708211967,9.444327775389393,0
-1.9160963650843663,8.704739688884333,0
-2.676319336839162,9.296866078686623,0
-2.338332184924808,8.830302791845645,0
-1.556060989139505,9.301410293400147,0
-2.3126764533512802,9.723289885786835,0
-2.284512897300864,9.946876960071414,0
-2.9524798742442604,8.129483414171423,0
-3.071365649631052,8.805064254453795,0
-3.312872191022481,10.65340293364239,0
-3.0595027768981704,8.342662760260271,0
-2.223332232327845,9.348742918185348,0
-2.2282057553177177,8.391586608377729,0
-3.5743112861281228,8.709061423843655,0
-2.2851051412423335,9.026878528980118,0
-2.439145459939569,10.176164430806514,0
-4.535541181862654,-0.057877078664757775,1
-2.647653607036524,7.789987891908957,0
-2.490763689987357,9.361867833559995,0
-3.4761737661819634,8.966574772056344,0
-2.1655793334842888,7.251245972835589,0
-2.7545857390556208,8.260549963840834,0
0.017734802820871476,8.483417355278002,0
-4.0931004465384735,9.77470078434262,0
-2.6136468415902216,8.845464405008313,0
-2.9841429342137062,8.36095689562461,0
-1.8128101755960349,9.969591336768834,0
-1.0886933750628953,8.443539834448847,0
-2.460337552727046,9.054877819402206,0
-0.9784467907090528,10.23304797989564,0
-2.530564917401186,8.2670744490505,0
-2.0492254801136336,8.336570758446218,0
-2.426913633777326,10.079766503263674,0
-2.5040841664102893,8.779698994823177,0
-0.8392931187013439,9.408957658021304,0
-2.4333930648590236,8.337124416686212,0
-1.9955975164830337,8.481585288536412,0
-2.399802828447857,9.740052752097016,0
-2.409546257965109,8.510810474082124,0
-2.9557125751197715,9.870684922521797,0
-4.872130058594589,8.004555423488386,0
-2.404996519100874,8.951693000298802,0
-1.478914169020908,9.253075287224837,0
-1.5248752245761663,8.800297283972814,0
-2.375656718270468,8.86181629181778,0
-2.9455835135793187,8.904676324272492,0
2.2107963181458827,-0.7181700751247844,1
-0.9580456475302273,9.129960762491182,0
-1.212203076491641,8.991418065899442,0
-3.5813366350383573,6.092935644703716,0
-1.2631124305551211,6.940895895790174,0
-3.0541167098616997,9.413422242550395,0
-3.1610337308549092,9.061684799514737,0
-3.341553196156979,9.485701684584727,0
-2.68226944733662,9.029865175779792,0
-3.393055059253883,9.16801123414385,0
-3.2135413135955093,7.605824831834764,0
-3.4977887302036677,7.910696810982552,0
-1.4781981005567992,9.945566247314522,0
-2.147561598005116,8.369166373593199,0
-3.053580347577933,9.125208717908189,0
-1.9898511088115778,10.5470250412009,0
-2.5752774217000667,7.803269928435867,0
-4.115643943310323,9.217749764065546,0
-0.49581037552612717,9.15082145928106,0
-2.9565195187115014,10.295302489933436,0
-2.4521844981556655,9.282878407061581,0
-1.9144432813874643,9.86770168697863,0
-3.109836312971555,8.722592378405047,0
-3.931008289794594,10.51561978015381,0
-2.1850312705643082,8.88414307383064,0
-0.7732338198875008,9.212196911660971,0
-3.7607370472431945,10.458050732271584,0
-2.7326604083786012,9.728286622290415,0
-1.679792041869261,6.803150819190439,0
-1.6837812740647204,9.827795764198962,0
-2.1982900574547455,10.489642345147875,0
-2.0803811227221773,9.707391735461467,0
-3.9245683651031644,8.593640805432964,0
-1.895030923009325,9.771793838245628,0
-2.0795794039201643,9.221973815361434,0
-1.109842186466748,9.938919811111091,0
-4.384370092698495,9.129312207345741,0
-1.4800419857271065,9.486883610611367,0
-4.024388685251302,10.381160395642848,0
-1.9941499367467024,12.867017618853044,0
-1.3604319226806467,7.2745723494202235,0
-3.2924509153889874,8.692224611992648,0
-1.6095977476194996,9.321585649074933,0
-2.598933317339977,10.454403343647796,0
-1.9494071751217104,10.095066853752945,0
-2.3869001200204663,9.55758415723471,0
-3.5902541634610126,10.067438981531227,0
-2.151410262704467,9.575070654566558,0
-2.8449823223428785,10.683307653487716,0
-2.285283488988089,10.378426558172167,0
-0.9616924217226885,10.810163801293845,0
0.05088691521604449,8.918226228473673,0
-3.650886737186255,8.820626668918605,0
-1.8506533503799196,11.024490666964674,0
-4.379989544078606,8.662772644157014,0
-2.637735134491681,7.132437082700684,0
-2.524507472225746,9.593577627799412,0
-3.1329665837485554,10.92831748206511,0
3.255244160231349,-5.111464179190916,1
-2.548752776909405,9.695786825570949,0
1.3422347366685536,-4.326073672175498,1
-2.1054675327161405,8.990090521807407,0
-3.513338389804818,8.246488563094195,0
-2.015167436770011,9.274959894022231,0
-2.773854456290706,11.734455294787942,0
-1.9394303428205464,9.461994688215638,0
-2.5450236621627016,10.57892978401233,0
-0.9160109964133529,8.503070451767138,0
-0.8437231785901735,10.028656193216454,0
-2.699880023816097,9.231719001378046,0
-2.95538105626753,7.124745397252792,0
-0.660241528107405,10.14085115774608,0
-2.4449176039572875,7.936541350269017,0
-5.587337746617379,4.911844824945385,1
-1.8744761544909803,10.123985970154546,0
-3.2395642547698866,9.230744717780299,0
-3.098562379996962,9.863888225219348,0
-2.035959998479205,8.941457215541451,0
-0.8366252362150468,9.433305137564368,0
-3.5095289476583247,8.336541157673471,0
-2.210444714687064,8.26249507810314,0
2.755274140056769,1.6506896562625575,1
-1.7619040179294885,9.624656393631788,0
-3.4446363250973455,10.100268244373355,0
-2.9355552192582937,10.162731837395079,0
-1.2920391022272537,10.535602180120774,0
-3.170984087821138,9.866719462994547,0
-2.888325364040237,8.810705768095962,0
-2.186029908867969,8.866683541899654,0
-5.160167431445762,10.105792980120786,0
-2.9768988243646417,9.360790009929039,0
-3.152747455370212,10.044246945779484,0
-2.484978166379992,10.426506683613752,0
-1.031303578311234,8.496015909924676,0
-0.9957478798106192,9.6450978127531,0
-3.4988257596230876,9.95505731618654,0
-2.2594670869270685,0.24081625413372976,1
-2.2494751213312685,8.109969503093915,0
-2.225909751506608,8.755381154494247,0
-1.9863621350172505,8.440586124259744,0
-3.9167093177705716,8.236469440607449,0
-3.4365507572433245,9.252655110933109,0
-2.22922899673293,7.888797080899947,0
-1.5956129968195008,8.21110717751798,0
-3.746148333930832,7.693829515114047,0
-2.496195731174843,10.46782020535564,0
-1.593795505350676,9.343037237858008,0
-2.152182137087703,8.32137653293767,0
-2.5367125281033864,10.786537724868067,0
-3.67931064911211,7.212305690618304,0
-4.350071854384396,7.7347091614626216,0
-1.714932943430923,7.759996705029074,0
-2.9013057761849077,7.550771180066205,0
-1.8637134419116748,11.177540851503784,0
-1.7157089025005372,7.265754154960143,0
-2.177217292483735,9.20478580797739,0
-2.8519121395795195,8.212008858976704,0
-1.8463163543853374,10.187759985683648,0
-1.5899686884775468,8.346142042659329,0
-0.8938219335833084,8.691965658986984,0
-2.536502162562682,8.081018169125127,0
-3.4997339481834384,8.447988398595552,0
-3.272456779595267,7.209404027533804,0
-5.008603337926322,11.305228700789065,0
-2.480452800117933,10.292737990805621,0
-2.128999772046787,9.624871873482146,0
-2.900955772096572,8.09187594369982,0
-2.9726153158652124,8.548556374628067,0
-3.7094940301085266,8.679784892357375,0
-3.3696109883367025,8.629730583968499,0
-1.5339999932703208,9.515380298138169,0
-1.770387142165247,9.629653612211376,0
-1.2709145516191145,9.035557704934385,0
-3.915515086724584,8.931180555569629,0
-3.0489573033621116,8.23598140279601,0
-3.2245013323127183,9.693883877132999,0
-0.6246113171181416,10.557529656470512,0
-2.1425993769559017,8.074406341870969,0
-2.422150554814579,8.715278777732456,0
-2.2754117112620023,7.458390481994696,0
-1.836623921850019,10.914168063093538,0
-1.6487241346930048,8.431208689629385,0
-1.4036716900947663,10.201316433758704,0
-2.6301457716605317,9.43381857210535,0
-4.3454029961560465,9.522277455110867,0
-2.778086313607581,7.907760219456653,0
-3.033717889332524,9.50366068942624,0
-3.4286218572865534,10.564220533215863,0
-2.166472276675046,9.471039347352107,0
-2.383973120404843,8.584880587073071,0
-3.614902291538686,8.799365097909588,0
-1.950870710531028,9.090291519610735,0
-2.7268788262799704,10.113062980185514,0
-3.1361646808405177,10.826734686195252,0
-1.4425229334635963,10.183581718643996,0
-0.3382549055549364,8.838400315765986,0
-2.5419508932687487,8.470861357064559,0
-2.465386151073641,8.867284126569835,0
-1.5901211400649817,8.724011584009672,0
-2.0957627198290494,10.89108194075639,0
-1.3506020440453461,8.193603809846612,0
-4.059861054118883,9.082849103004351,0
-2.4636257831489363,8.362685780592507,0
-3.1219863135371364,8.62658456826234,0
-3.134016200748429,9.040377178409157,0
-3.485070876030083,10.067927924806163,0
-2.332756067775525,8.647258289115001,0
-2.7578887492362973,10.621631704218316,0
-1.1189900740354368,9.572096434550186,0
-1.9295644498391744,9.34008244478049,0
-3.1207154260446983,7.607625031350101,0
-2.1779341916491863,9.989831255320683,0
-3.0828596299329867,8.46742718695793,0
-3.8563239125824467,8.042672089687672,0
-3.6054727099479518,7.574235245604029,0
-2.2587047727068734,9.360734337695298,0
-3.4485330168715045,8.870198572476708,0
-3.3559913411211553,7.499438903512459,0
-1.192082555712885,8.896217601207244,0
5.587584396894712,3.7007681773975336,1
-2.8067611264127423,10.389992941509943,0
-2.1830646008106322,7.76317255181302,0
-5.063118757954705,9.948606039437596,0
-1.8190536313416377,8.613065656312488,0
-2.749523021210885,8.639465320648727,0
-2.954700144453522,10.467670605316025,0
-2.5356033800116773,9.29444728701793,0
-3.55610860573469,9.55093888072561,0
-2.238740797272911,8.964048018749187,0
-2.342745414839694,9.506737392206473,0
3.944850109823152,-1.7189600796769287,1
-2.3949699743907105,9.1645878896602,0
-1.7982376548492585,9.458549439684363,0
-2.740132153261428,9.710492493011742,0
-4.681867169066786,9.861707805348745,0
-0.9231808069073981,7.776470629371474,0
-2.1674416472755906,10.89045696741421,0
-2.521444395899665,8.117031756712493,0
-2.588839014298465,9.466657924448057,0
-4.933437883325691,9.898331524559373,0
-1.006840570956722,9.088380908618099,0
-3.1718213819985968,9.584884796791483,0
-2.5128001621433187,7.855921439005781,0
-0.9436735938184098,8.948535867125335,0
-2.065378194906522,9.78892018162766,0
-2.4115215245039185,8.241276344342857,0
-0.4208229182720227,8.87469650004315,0
-0.8314968089763095,8.460697886490328,0
-1.0326572733268544,10.394377482345774,0
-2.340736646783136,10.331883663806282,0
-4.102191356584419,9.454760866158722,0
-1.6788618065085046,8.158202302289457,0
-3.121634997693188,9.375789653404425,0
-1.9726877794823467,8.115818146407285,0
0.06416218019711017,9.073504562212811,0
-2.44472320824263,7.038819561844452,0
-2.5286172289404827,8.711106345364048,0
-3.2683302846064484,9.164679914674531,0
-3.652923830373412,9.122845833974846,0
-3.3367878437014697,9.100430011244699,0
-4.9380899753769665,-3.6482056509702576,1
-4.9808421231800395,8.217390872727847,0
-3.4838792932800717,9.801370731940775,0
-2.5918783088954496,8.89253861981504,0
-2.45098890460675,7.8713158303677,0
-2.31013792747928,8.414069251039528,0
-3.282022837590322,8.777467521458314,0
-0.7115110962032276,9.655128989465332,0
-3.898770089816346,7.368887381241431,0
-1.901301113336211,9.200895251354682,0
-3.2655483683370536,7.592032418600649,0
-3.0268089220889216,9.238074079837222,0
-2.449567253132576,8.367349350492749,0
-1.4178875024584812,9.6234242491055,0
-1.2960999230735668,9.156003041838227,0
4.6465529109159185,-0.33342089805660846,1
-1.5735192299052891,10.285841223192483,0
-2.730451246638522,8.737472828309402,0
-2.9968038471252436,8.581727940378702,0
-1.9655974684583177,8.643671796112217,0
-3.1606156266671985,8.530400294144002,0
-3.055442071305233,9.40609013360087,0
-3.155770507295277,7.932738124583928,0
-0.2102994994334999,8.651447567758664,0
-2.616227983007308,7.979043805778949,0
-3.3381926339748227,8.454105088001354,0
-1.6963355042137902,9.643914970121935,0
-2.220503993772893,9.274607966969544,0
-2.318098555032847,9.060722676354471,0
-2.7356765149542768,9.381651635014501,0
-2.170713779591059,8.718884718059293,0
-2.2531678887388744,9.996977112143837,0
-3.3188011429743964,9.438347172662413,0
-1.3599242967670744,8.311109703072436,0
-3.3987120526782735,8.198475843232885,0
-2.6944852819304583,8.884465428464898,0
-1.8767898839972292,9.986840577825053,0
-1.9979950235277695,10.38794467336128,0
-3.0396987706632776,8.438467887553644,0
-4.034722793977489,8.32237805831708,0
-1.1810034812036923,9.570516137598982,0
-2.3446347699195518,-4.827934631923394,1
-3.2631622119194263,8.733611051331549,0
-1.8229374326782366,7.401570257008672,0
0.5696831854024875,10.133861039632901,0
-2.206562157813717,8.260010278178965,0
-2.637115214533517,8.058745687597897,0
-3.111409683414531,9.483060384273347,0
-2.3398367990166724,7.600571631293343,0
-2.7203278618804445,8.027106601047139,0
-2.7617657744459105,7.766502946233474,0
-2.75043368090908,9.36634152471262,0
-3.515215004552452,7.800097515410592,0
-3.189222344631241,9.246539825359326,0
-1.4716576787948508,8.504269729343577,0
-2.734053604860829,8.364283547374864,0
1.1089748263445096,-5.442595047360028,1
-5.694970479070857,-4.705302876080347,1
-2.573335969645743,9.343048538501805,0
-1.2037188158984211,9.035289969831082,0
-3.619773468518579,10.766556571621946,0
-3.2363347988776185,8.766767492646819,0
-3.0666894080605838,7.644483148619245,0
-3.3017183614854506,8.899549686731424,0
