time,value,trend,seasonal,noise
26.0,0.829368693209005,1.3,-0.12533323356430429,-0.3452980732266908
27.0,1.2140195183388471,1.35,-0.24868988716485457,0.11270940550370158
28.0,0.8516838403396807,1.4000000000000001,-0.3681245526846779,-0.1801916069756415
29.0,0.8807382009603018,1.4500000000000002,-0.4817536741017154,-0.08750812493798303
30.0,0.7317027640387083,1.5,-0.5877852522924727,-0.18051198366881907
31.0,1.421136349423993,1.55,-0.6845471059286884,0.5556834553526813
32.0,0.8254375898028306,1.6,-0.7705132427757894,-0.004049167421380174
33.0,0.4883587958112149,1.6500000000000001,-0.8443279255020153,-0.31731327868676995
34.0,1.0419364211649371,1.7000000000000002,-0.9048270524660198,0.2467634736309567
35.0,0.4326903887135398,1.75,-0.9510565162951535,-0.36625309499130665
36.0,0.8803718277727379,1.8,-0.9822872507286887,0.06265907850142662
37.0,0.2640722344077959,1.85,-0.9980267284282716,-0.5879010371639326
38.0,0.5035174569021994,1.9000000000000001,-0.9980267284282716,-0.3984558146695291
39.0,1.0267711200320484,1.9500000000000002,-0.9822872507286887,0.059058370760737056
40.0,1.2704834577034694,2.0,-0.9510565162951536,0.22153997399862313
41.0,1.1965834318909714,2.0500000000000003,-0.9048270524660199,0.051410484356991144
42.0,1.2209775897815132,2.1,-0.844327925502015,-0.03469448471647216
43.0,1.2891556485474238,2.15,-0.7705132427757896,-0.09033110867678663
44.0,1.071896296961083,2.2,-0.684547105928689,-0.4435565971102282
45.0,1.446261485189114,2.25,-0.5877852522924734,-0.2159532625184126
46.0,1.6800546946103478,2.3000000000000003,-0.4817536741017161,-0.13819163128793624
47.0,2.299012115180997,2.35,-0.36812455268467786,0.3171366678656747
48.0,2.254395599705683,2.4000000000000004,-0.24868988716485535,0.10308548687053842
49.0,1.7957547198268753,2.45,-0.12533323356430465,-0.5289120466088202
50.0,2.5972251908184383,2.5,-2.4492935982947064e-16,0.0972251908184385
51.0,2.5598085494394094,2.5500000000000003,0.12533323356430418,-0.11552468412489496
52.0,2.6456132870730675,2.6,0.24868988716485488,-0.2030766000917876
53.0,3.201627439336939,2.6500000000000004,0.3681245526846782,0.18350288665226036
54.0,3.4910535308505004,2.7,0.4817536741017149,0.3092998567487853
55.0,3.6171692880273323,2.75,0.5877852522924729,0.27938403573485954
56.0,3.2327818489618974,2.8000000000000003,0.6845471059286886,-0.25176525696679153
57.0,3.5277495300204245,2.85,0.7705132427757887,-0.09276371275536437
58.0,3.8437069549230847,2.9000000000000004,0.8443279255020152,0.09937902942106919
59.0,4.147490590602727,2.95,0.9048270524660194,0.29266353813670776
60.0,3.8073042449415664,3.0,0.9510565162951532,-0.14375227135358698
61.0,3.9765895577295436,3.0500000000000003,0.9822872507286886,-0.055697692999145135
62.0,3.766126236226463,3.1,0.9980267284282716,-0.33190049220180845
63.0,3.789164741204071,3.1500000000000004,0.9980267284282716,-0.3588619872242012
64.0,4.426044997446948,3.2,0.9822872507286886,0.2437577467182594
65.0,4.6079285248664,3.25,0.9510565162951536,0.4068720085712469
66.0,4.18322401599192,3.3000000000000003,0.9048270524660192,-0.021603036474100154
67.0,4.495387794869623,3.35,0.8443279255020151,0.30105986936760726
68.0,4.279004050290078,3.4000000000000004,0.7705132427757886,0.10849080751429024
69.0,3.941011179547151,3.45,0.6845471059286884,-0.19353592638153727
70.0,4.1962039339449975,3.5,0.5877852522924734,0.10841868165252418
71.0,4.493164644041506,3.5500000000000003,0.48175367410171466,0.46141096993979075
72.0,3.9573767409516925,3.6,0.368124552684678,-0.010747811732985458
73.0,4.368082983909058,3.6500000000000004,0.2486898871648555,0.46939309674420177
74.0,3.0394097023373807,3.7,0.1253332335643039,-0.7859235312269233
75.0,3.9965707513125674,3.75,3.6739403974420594e-16,0.24657075131256714
76.0,3.700780886907148,3.8000000000000003,-0.12533323356430318,0.0261141204714514
77.0,3.5116079076953852,3.85,-0.24868988716485477,-0.08970220513976035
78.0,3.5594036802759734,3.9000000000000004,-0.36812455268467725,0.027528232960650687
79.0,2.871975651518017,3.95,-0.48175367410171555,-0.5962706743802678
80.0,3.3463131813562734,4.0,-0.5877852522924728,-0.06590156635125358
81.0,3.472586665524836,4.05,-0.6845471059286878,0.10713377145352392
82.0,3.772854970646667,4.1000000000000005,-0.770513242775788,0.4433682134224548
83.0,3.15019100901589,4.15,-0.8443279255020156,-0.1554810654820942
84.0,3.0526248666660245,4.2,-0.9048270524660197,-0.24254808086795626
85.0,3.1484163706294854,4.25,-0.9510565162951534,-0.15052711307536096
86.0,3.592333384581934,4.3,-0.9822872507286885,0.27462063531062225
87.0,3.4505986044696346,4.3500000000000005,-0.9980267284282714,0.09862533289790533
88.0,3.243045210441617,4.4,-0.9980267284282716,-0.15892806113011163
89.0,3.621692979205318,4.45,-0.9822872507286886,0.1539802299340068
90.0,3.5780667485092583,4.5,-0.9510565162951538,0.029123264804412116
91.0,3.9357664446938467,4.55,-0.90482705246602,0.29059349715986676
92.0,3.5450561463347787,4.6000000000000005,-0.8443279255020161,-0.2106159281632057
93.0,3.78118811324488,4.65,-0.7705132427757897,-0.09829864397933046
94.0,3.8978204481316645,4.7,-0.6845471059286885,-0.11763244593964728
95.0,3.723160263267891,4.75,-0.5877852522924735,-0.4390544844396356
96.0,4.407082409017657,4.800000000000001,-0.4817536741017163,0.08883608311937281
97.0,4.560192028969289,4.8500000000000005,-0.3681245526846781,0.0783165816539668
98.0,4.6528441498278825,4.9,-0.2486898871648556,0.00153403699273827
99.0,4.754290626423152,4.95,-0.125333233564304,-0.07037614001254422
100.0,4.575388777384875,5.0,-4.898587196589413e-16,-0.42461122261512424
101.0,5.049139636734696,5.050000000000001,0.12533323356430304,-0.1261935968296077
102.0,5.245875532206825,5.1000000000000005,0.24868988716485466,-0.10281435495803085
103.0,5.277441371918192,5.15,0.36812455268467714,-0.24068318076648565
104.0,5.6333679606019125,5.2,0.48175367410171543,-0.04838571349980274
105.0,5.959000509336834,5.25,0.5877852522924727,0.12121525704436151
106.0,6.550402876291849,5.300000000000001,0.6845471059286891,0.565855770363159
107.0,6.172886586625341,5.3500000000000005,0.7705132427757891,0.05237334384955169
108.0,6.321593042718844,5.4,0.8443279255020146,0.07726511721682919
109.0,6.3324932777361695,5.45,0.9048270524660188,-0.02233377472985013
110.0,5.875425151705441,5.5,0.9510565162951534,-0.5756313645897124
111.0,6.5243330880939245,5.550000000000001,0.9822872507286888,-0.007954162634765062
112.0,6.61609579141058,5.6000000000000005,0.9980267284282716,0.01806906298230793
113.0,7.386999362173858,5.65,0.9980267284282717,0.7389726337455859
114.0,6.624578961294352,5.7,0.9822872507286889,-0.05770828943433676
115.0,6.791520718995238,5.75,0.9510565162951532,0.09046420270008373
116.0,6.694413521554447,5.800000000000001,0.9048270524660194,-0.010413530911572993
117.0,6.343724514216156,5.8500000000000005,0.8443279255020152,-0.3506034112858596
118.0,7.013360087130296,5.9,0.7705132427757898,0.34284684435450613
119.0,6.860127015734722,5.95,0.6845471059286898,0.22557990980603224
120.0,6.825094836405389,6.0,0.587785252292475,0.23730958411291406
121.0,6.2589374376632945,6.050000000000001,0.4817536741017149,-0.2728162364384217
122.0,6.888962845965509,6.1000000000000005,0.3681245526846782,0.4208382932808297
123.0,5.978134568327172,6.15,0.2486898871648557,-0.42055531883768427
124.0,6.501390361704387,6.2,0.1253332335643059,0.1760571281400811
125.0,6.907136687742996,6.25,2.388680238973927e-15,0.6571366877429935
126.0,5.877505868896489,6.300000000000001,-0.1253332335643047,-0.2971608975392065
127.0,5.931420793954315,6.3500000000000005,-0.24868988716485452,-0.16988931888083156
128.0,6.061770856841615,6.4,-0.3681245526846787,0.029895409526292365
129.0,5.8172036296634255,6.45,-0.4817536741017154,-0.15104269623485975
130.0,5.4470157183876875,6.5,-0.5877852522924726,-0.4651990293198398
131.0,5.886021786513122,6.550000000000001,-0.6845471059286877,0.020568892441808196
132.0,5.510795643106379,6.6000000000000005,-0.7705132427757901,-0.31869111411783146
133.0,5.94774980368854,6.65,-0.8443279255020155,0.14207772919055447
134.0,5.51934567726384,6.7,-0.9048270524660196,-0.275827270270141
135.0,6.2639238052101085,6.75,-0.9510565162951534,0.4649803215052619
136.0,5.582736761570441,6.800000000000001,-0.982287250728689,-0.2349759877008711
137.0,5.755354816710026,6.8500000000000005,-0.9980267284282717,-0.09661845486170267
138.0,6.14602843678263,6.9,-0.9980267284282716,0.24405516521090093
139.0,5.598453454341125,6.95,-0.9822872507286887,-0.36925929493018655
140.0,6.1171814640860855,7.0,-0.9510565162951538,0.06823798038123882
141.0,6.537315773818709,7.050000000000001,-0.9048270524660201,0.3921428262847284
142.0,5.773427104129618,7.1000000000000005,-0.8443279255020143,-0.4822449703683682
143.0,6.434876914783903,7.15,-0.7705132427757888,0.05539015755969126
144.0,6.593417732345838,7.2,-0.6845471059286887,0.07796483827452703
145.0,6.89676160924072,7.25,-0.5877852522924737,0.23454686153319299
146.0,6.44716111263486,7.300000000000001,-0.48175367410171654,-0.3710852132634246
147.0,6.585738463390041,7.3500000000000005,-0.36812455268467664,-0.3961369839252829
148.0,7.307892582520216,7.4,-0.2486898871648541,0.15658246968506928
149.0,7.413762168405651,7.45,-0.12533323356430426,0.08909540196995581
150.0,7.575147855103762,7.5,-7.347880794884119e-16,0.075147855103763
151.0,7.779267696413396,7.550000000000001,0.12533323356430282,0.10393446284909276
152.0,7.644682470691306,7.6000000000000005,0.24868988716485269,-0.20400741647354723
153.0,8.08780066183298,7.65,0.3681245526846786,0.06967610914830107
154.0,8.269675416091319,7.7,0.48175367410171527,0.08792174198960437
155.0,8.123479826884562,7.75,0.5877852522924725,-0.21430542540791034
156.0,9.044279459272117,7.800000000000001,0.6845471059286876,0.559732353343427
157.0,8.762663119049325,7.8500000000000005,0.7705132427757878,0.14214987627353626
158.0,8.386936876341222,7.9,0.8443279255020154,-0.35739104916079456
159.0,9.051793135056169,7.95,0.9048270524660195,0.19696608259014892
160.0,8.658652015226957,8.0,0.9510565162951533,-0.29240450106819643
161.0,9.268412631851426,8.05,0.9822872507286884,0.2361253811227356
162.0,9.445605402130493,8.1,0.9980267284282714,0.34757867370222123
163.0,8.901822032922759,8.15,0.9980267284282718,-0.24620469550551313
164.0,9.471300089501986,8.200000000000001,0.9822872507286894,0.28901283877329653
165.0,9.324890794376104,8.25,0.951056516295155,0.12383427808094949
166.0,9.451445100464365,8.3,0.9048270524660187,0.246618047998347
167.0,9.763365820298198,8.35,0.8443279255020144,0.5690378947961842
168.0,9.096896807974927,8.4,0.7705132427757888,-0.07361643480086115
169.0,8.908426256621443,8.450000000000001,0.6845471059286887,-0.22612084930724685
170.0,8.820930923404816,8.5,0.5877852522924738,-0.266854328887657
171.0,8.787010588612086,8.55,0.48175367410171666,-0.24474308548963147
172.0,8.944994039860449,8.6,0.3681245526846801,-0.023130512824231234
173.0,9.00103547960985,8.65,0.24868988716485768,0.10234559244499304
174.0,8.908340473363316,8.700000000000001,0.12533323356430792,0.08300723979900572
175.0,8.998154974710811,8.75,4.4099664382036485e-15,0.24815497471080714
176.0,8.67856733399907,8.8,-0.12533323356430268,0.0039005675633721057
177.0,9.037370335982338,8.85,-0.24868988716485602,0.43606022314719506
178.0,8.452478397343935,8.9,-0.3681245526846785,-0.07939704997138682
179.0,9.284297075875173,8.950000000000001,-0.48175367410171516,0.8160507499768856
180.0,8.599914952037029,9.0,-0.5877852522924725,0.18770020432950185
181.0,8.108305627146427,9.05,-0.6845471059286875,-0.25714726692488477
182.0,8.008219007805877,9.1,-0.7705132427757878,-0.3212677494183337
183.0,8.450413799070944,9.15,-0.8443279255020134,0.1447417245729556
184.0,8.228134111936228,9.200000000000001,-0.9048270524660179,-0.06703883559775525
185.0,8.513143631932474,9.25,-0.9510565162951533,0.21420014822762756
186.0,8.459684036643376,9.3,-0.9822872507286884,0.14197128737206344
187.0,8.330124597774667,9.35,-0.9980267284282717,-0.021848673797061832
188.0,8.147935156151208,9.4,-0.9980267284282716,-0.25403811542052146
189.0,8.013258581865554,9.450000000000001,-0.9822872507286887,-0.4544541674057594
190.0,8.41498899808474,9.5,-0.9510565162951539,-0.1339544856201063
191.0,8.902092585831022,9.55,-0.9048270524660202,0.2569196382970417
192.0,8.819900197737047,9.600000000000001,-0.8443279255020164,0.06422812323906119
193.0,8.505765123610612,9.65,-0.7705132427757913,-0.3737216336135964
194.0,9.067407171826668,9.700000000000001,-0.6845471059286888,0.0519542777553546
195.0,9.277809961626177,9.75,-0.5877852522924739,0.11559521391865103
196.0,9.053089095037945,9.8,-0.48175367410171677,-0.2651572308603399
197.0,9.527992979098979,9.850000000000001,-0.3681245526846802,0.04611753178365837
198.0,9.668772728368946,9.9,-0.24868988716485435,0.017462615533799967
199.0,9.481775677086508,9.950000000000001,-0.1253332335643045,-0.34289108934918694
200.0,10.107336208104483,10.0,-9.797174393178826e-16,0.10733620810448498
201.0,10.343568591474774,10.05,0.12533323356430257,0.1682353579104703
202.0,10.673605260117437,10.100000000000001,0.24868988716485246,0.3249153729525831
203.0,10.834265168295149,10.15,0.36812455268467836,0.31614061561047085
204.0,10.268452863714588,10.200000000000001,0.48175367410171505,-0.4133008103871273
205.0,10.556437740317934,10.25,0.5877852522924724,-0.28134751197453683
206.0,11.139057686091284,10.3,0.6845471059286874,0.15451058016259792
207.0,11.274649028049453,10.350000000000001,0.7705132427757877,0.15413578527366265
208.0,11.39884223139383,10.4,0.8443279255020153,0.15451430589181434
209.0,12.510646499662437,10.450000000000001,0.9048270524660194,1.1558194471964163
210.0,11.622323669503103,10.5,0.9510565162951533,0.17126715320795008
211.0,11.872956942782869,10.55,0.9822872507286884,0.3406696920541797
212.0,11.884227257476233,10.600000000000001,0.9980267284282717,0.2862005290479607
213.0,11.843444103820012,10.65,0.9980267284282716,0.1954173753917394
214.0,11.587706477336587,10.700000000000001,0.9822872507286887,-0.09458077339210366
215.0,11.928747282443133,10.75,0.9510565162951539,0.22769076614798014
216.0,11.47297948810475,10.8,0.9048270524660202,-0.23184756436127152
217.0,11.623282343480016,10.850000000000001,0.8443279255020164,-0.07104558202200266
218.0,11.524904178427061,10.9,0.7705132427757913,-0.14560906434873103
219.0,11.659109347744586,10.950000000000001,0.684547105928689,0.024562241815896765
220.0,12.282182822294526,11.0,0.587785252292474,0.6943975700020526
221.0,10.97157411632419,11.05,0.4817536741017137,-0.5601795577775245
222.0,11.674002609797032,11.100000000000001,0.368124552684677,0.20587805711235407
223.0,10.914875125807958,11.15,0.24868988716485446,-0.48381476135689555
224.0,11.183753673827477,11.200000000000001,0.12533323356430462,-0.14157955973683006
225.0,11.576685179090212,11.25,1.102182119232618e-15,0.3266851790902099
226.0,11.193950772164339,11.3,-0.12533323356430245,0.01928400572863883
227.0,10.777986679456356,11.350000000000001,-0.24868988716485232,-0.3233234333787918
228.0,10.817284334537336,11.4,-0.3681245526846749,-0.21459111277799045
229.0,11.17212565057869,11.450000000000001,-0.4817536741017118,0.20387932468040273
230.0,10.693104758192383,11.5,-0.5877852522924751,-0.219109989515141
231.0,10.930390470945904,11.55,-0.68454710592869,0.06493757687459245
232.0,10.843158309195356,11.600000000000001,-0.7705132427757899,0.013671551971144131
233.0,10.61019197021624,11.65,-0.8443279255020152,-0.19548010428174506
234.0,11.43835617433158,11.700000000000001,-0.9048270524660194,0.6431832267975977
235.0,10.989119190400249,11.75,-0.9510565162951532,0.19017570669540337
236.0,10.210169973274029,11.8,-0.9822872507286883,-0.6075427759972821
237.0,10.907909566002559,11.850000000000001,-0.9980267284282714,0.055936294430828294
238.0,10.703437332141212,11.9,-0.9980267284282718,-0.1985359394305164
239.0,11.223442749710179,11.950000000000001,-0.9822872507286894,0.2557300004388672
240.0,10.811187262175034,12.0,-0.951056516295155,-0.23775622152981019
241.0,11.110752015093913,12.05,-0.9048270524660188,-0.034420932440069704
242.0,11.407168258192124,12.100000000000001,-0.8443279255020145,0.15149618369413714
243.0,11.639213315475248,12.15,-0.770513242775789,0.2597265582510364
244.0,11.15536397195458,12.200000000000001,-0.6845471059286891,-0.3600889221167329
245.0,11.561864376955242,12.25,-0.5877852522924741,-0.1003503707522845
246.0,11.675762732549996,12.3,-0.481753674101717,-0.14248359334828684
247.0,11.785876677543207,12.350000000000001,-0.3681245526846804,-0.19599876977211356
248.0,12.680946384919471,12.4,-0.24868988716485804,0.5296362720843291
249.0,12.44616127972398,12.450000000000001,-0.12533323356430828,0.12149451328828666
250.0,12.121734813699481,12.5,-4.777360477947854e-15,-0.37826518630051353
251.0,12.950691817680738,12.55,0.12533323356430584,0.2753585841164328
252.0,13.485336746268647,12.600000000000001,0.24868988716485566,0.6366468591037899
253.0,13.327864130850022,12.65,0.36812455268467814,0.30973957816534403
254.0,12.72594268431551,12.700000000000001,0.4817536741017148,-0.455810989786204
255.0,13.192515030432599,12.75,0.587785252292475,-0.1452702218598754
256.0,13.864620450684678,12.8,0.6845471059286898,0.3800733447559868
257.0,13.408212403090157,12.850000000000001,0.7705132427757898,-0.2123008396856342
258.0,13.877473753945884,12.9,0.8443279255020152,0.13314582844386852
259.0,14.087217268494822,12.950000000000001,0.9048270524660192,0.23239021602880103
260.0,13.672977374821729,13.0,0.9510565162951532,-0.2780791414734249
261.0,14.01442964391015,13.05,0.9822872507286883,-0.017857606818540022
262.0,13.125646526407552,13.100000000000001,0.9980267284282713,-0.9723802020207217
263.0,13.840710436027985,13.15,0.9980267284282713,-0.30731629240028696
264.0,14.106516805310742,13.200000000000001,0.9822872507286882,-0.07577044541794808
265.0,13.826721561705698,13.25,0.9510565162951529,-0.3743349545894548
266.0,14.69455044364551,13.3,0.9048270524660189,0.48972339117949054
267.0,13.765285512113826,13.350000000000001,0.8443279255020146,-0.42904241338818977
268.0,14.038499896766695,13.4,0.7705132427757891,-0.13201334600909512
269.0,14.173769279114516,13.450000000000001,0.6845471059286892,0.0392221731858274
270.0,14.520167239012308,13.5,0.5877852522924742,0.43238198671983463
271.0,13.600995028747887,13.55,0.48175367410171704,-0.4307586453538318
272.0,14.317073678331163,13.600000000000001,0.3681245526846739,0.3489491256464879
273.0,13.901759805470727,13.65,0.24868988716485127,0.0030699183058761144
274.0,13.530880638249917,13.700000000000001,0.12533323356430134,-0.2944525953143853
275.0,13.888631042278979,13.75,-2.2056021997384123e-15,0.1386310422789812
276.0,13.734384675107737,13.8,-0.12533323356430573,0.059717908672041006
277.0,13.421245049687506,13.850000000000001,-0.24868988716485554,-0.1800650631476384
278.0,13.552816072812327,13.9,-0.36812455268467803,0.020940625497005656
279.0,13.352652246839758,13.950000000000001,-0.4817536741017147,-0.11559407905852798
280.0,13.446269951282902,14.0,-0.587785252292472,0.03405520357537439
281.0,13.564092096427627,14.05,-0.6845471059286872,0.1986392023563139
282.0,13.805291802067819,14.100000000000001,-0.7705132427757875,0.4758050448436056
283.0,12.93432742484993,14.15,-0.844327925502017,-0.3713446496480547
284.0,13.935082959930861,14.200000000000001,-0.9048270524660208,0.63991001239688
285.0,12.713317143848096,14.25,-0.9510565162951542,-0.5856263398567505
286.0,13.272177220760637,14.3,-0.9822872507286889,-0.04553552851067497
287.0,13.528468433517103,14.350000000000001,-0.9980267284282716,0.17649516194537285
288.0,13.486270831892238,14.4,-0.9980267284282716,0.0842975603205098
289.0,13.280902893325134,14.450000000000001,-0.9822872507286888,-0.18680985594617816
290.0,13.486506808597664,14.5,-0.951056516295154,-0.06243667510718259
291.0,13.49727266713633,14.55,-0.9048270524660205,-0.14790028039764994
292.0,13.578862647414722,14.600000000000001,-0.8443279255020166,-0.17680942708326353
293.0,14.134367386330517,14.65,-0.7705132427757915,0.2548806291063075
294.0,14.122557539860829,14.700000000000001,-0.6845471059286866,0.1071046457895142
295.0,13.954341869129331,14.75,-0.5877852522924715,-0.20787287857819625
296.0,14.588126288528262,14.8,-0.48175367410171405,0.2698799626299752
297.0,14.574065303578308,14.850000000000001,-0.3681245526846773,0.0921898562629828
298.0,14.895168748486833,14.9,-0.24868988716485482,0.24385863565168803
299.0,15.01355541901278,14.950000000000001,-0.125333233564305,0.18888865257708368
300.0,14.751301496723377,15.0,-1.4695761589768238e-15,-0.24869850327662174
301.0,15.007278921505211,15.05,0.12533323356430207,-0.1680543120590909
302.0,15.572877968701832,15.100000000000001,0.24868988716485196,0.22418808153697853
303.0,15.701235632314715,15.15,0.3681245526846746,0.18311107963003945
304.0,15.675483195912467,15.200000000000001,0.4817536741017115,-0.00627047818924444
305.0,15.87298346728511,15.25,0.5877852522924748,0.0351982149926346
306.0,16.36784657466522,15.3,0.6845471059286896,0.3832994687365275
307.0,15.943041826125041,15.350000000000001,0.7705132427757897,-0.17747141665074898
308.0,16.408457139853027,15.4,0.8443279255020151,0.1641292143510113
309.0,16.294169256735852,15.450000000000001,0.9048270524660191,-0.06065779573016819
310.0,16.385752155326987,15.5,0.9510565162951531,-0.06530436096816611
311.0,16.861920306324848,15.55,0.9822872507286883,0.3296330555961571
312.0,16.84565163312468,15.600000000000001,0.9980267284282713,0.24762490469640894
313.0,16.89207961922846,15.65,0.9980267284282718,0.24405289080019155
314.0,17.07393089287499,15.700000000000001,0.9822872507286895,0.3916436421462987
315.0,16.707357668784983,15.75,0.951056516295153,0.006301152489827715
316.0,16.90941294385451,15.8,0.904827052466019,0.20458589138848918
317.0,16.60124789852398,15.850000000000001,0.8443279255020147,-0.09308002697803681
318.0,16.767763148522324,15.9,0.7705132427757893,0.09724990574653262
319.0,16.595504189618385,15.950000000000001,0.6845471059286893,-0.039042916310305376
320.0,16.61688404179029,16.0,0.5877852522924745,0.029098789497815455
321.0,16.710300781732794,16.05,0.48175367410171727,0.1785471076310741
322.0,16.22265834771464,16.1,0.36812455268468075,-0.24546620497004173
323.0,17.026406069870497,16.150000000000002,0.24868988716485838,0.627716182705638
324.0,16.023528019114398,16.2,0.12533323356430864,-0.3018052144499106
325.0,15.885743416163685,16.25,5.14475451769206e-15,-0.36425658383631965
326.0,16.522100028485724,16.3,-0.12533323356429843,0.34743326205002034
327.0,16.33880892102403,16.35,-0.2486898871648553,0.23749880818888075
328.0,16.219111392430978,16.400000000000002,-0.3681245526846712,0.18723594511564653
329.0,16.15674997867757,16.45,-0.4817536741017145,0.18850365277928396
330.0,15.908540715853459,16.5,-0.587785252292466,-0.0036740318540743866
331.0,15.596276582625565,16.55,-0.684547105928687,-0.26917631144574944
332.0,15.852228124682327,16.6,-0.7705132427757918,0.0227413674581179
333.0,15.602523561044356,16.650000000000002,-0.8443279255020131,-0.2031485134536335
334.0,16.087708867559304,16.7,-0.9048270524660207,0.29253592002532536
335.0,15.754826269254206,16.75,-0.951056516295152,-0.044117214450641595
336.0,15.57006359023356,16.8,-0.9822872507286889,-0.24764915903775345
337.0,15.75555751907583,16.85,-0.9980267284282711,-0.09641575249589802
338.0,16.02585270785442,16.900000000000002,-0.9980267284282716,0.12387943628268734
339.0,15.798595383430117,16.95,-0.9822872507286902,-0.16911736584119247
340.0,15.802277365034916,17.0,-0.9510565162951541,-0.24666611866992944
341.0,16.218279110981552,17.05,-0.9048270524660236,0.07310616344757369
342.0,16.3291620458306,17.1,-0.8443279255020167,0.07348997133261682
343.0,16.227403804612877,17.150000000000002,-0.7705132427757871,-0.15208295261133892
344.0,16.37414140238581,17.2,-0.684547105928692,-0.14131149168549684
345.0,16.73182972891482,17.25,-0.5877852522924716,0.06961498120729089
346.0,16.383821023449084,17.3,-0.4817536741017205,-0.43442530244919725
347.0,16.559636315002358,17.35,-0.3681245526846776,-0.42223913231296656
348.0,16.93577684645941,17.400000000000002,-0.24868988716486196,-0.2155332663757308
349.0,17.26063262092214,17.45,-0.12533323356430523,-0.06403414551355417
350.0,17.593272269679396,17.5,-8.819932876407297e-15,0.09327226967940137
351.0,18.117940098649168,17.55,0.12533323356430184,0.4426068650848656
352.0,18.10598777412546,17.6,0.24868988716485174,0.2572978869606058
353.0,17.970142993695646,17.650000000000002,0.36812455268467437,-0.04798155898902813
354.0,18.17604881173091,17.7,0.4817536741017175,-0.005704862370806649
355.0,18.037026442901126,17.75,0.5877852522924688,-0.30075880939134264
356.0,18.478993165130973,17.8,0.6845471059286895,-0.005553940797716971
357.0,18.533915651099743,17.85,0.7705132427757849,-0.08659759167604136
358.0,18.841143493603443,17.900000000000002,0.8443279255020149,0.09681556810142684
359.0,18.606657769400318,17.95,0.904827052466016,-0.24816928306569688
360.0,19.106860470567504,18.0,0.951056516295153,0.1558039542723517
361.0,19.492108924629463,18.05,0.9822872507286882,0.4598216739007733
362.0,19.065398683891218,18.1,0.9980267284282713,-0.032628044537057276
363.0,19.268540245057956,18.150000000000002,0.9980267284282713,0.12051351662968243
364.0,19.38933044824202,18.2,0.9822872507286895,0.20704319751333375
365.0,19.080690374729404,18.25,0.951056516295153,-0.12036614156575087
366.0,19.272054797009147,18.3,0.9048270524660221,0.06722774454312502
367.0,19.198105645736554,18.35,0.8443279255020149,0.0037777202345384577
368.0,19.199816072340447,18.400000000000002,0.770513242775794,0.029302829564649514
369.0,18.90264417077205,18.45,0.6845471059286895,-0.23190293515663993
370.0,19.095138304570156,18.5,0.5877852522924746,0.007353052277682809
371.0,19.181153161475354,18.55,0.4817536741017175,0.14939948737363484
372.0,19.403467635023194,18.6,0.368124552684681,0.4353430823385125
373.0,19.186471134990423,18.650000000000002,0.24868988716485863,0.287781247825562
374.0,19.47128797081777,18.7,0.12533323356430184,0.6459547372534669
375.0,18.51979573113359,18.75,5.3896838775215305e-15,-0.23020426886641485
376.0,18.936362957451898,18.8,-0.12533323356430523,0.26169619101620345
377.0,18.65631271455666,18.85,-0.2486898871648482,0.05500260172150552
378.0,19.188816327280627,18.900000000000002,-0.3681245526846776,0.6569408799653017
379.0,18.22575684029174,18.95,-0.48175367410171427,-0.24248948560654543
380.0,18.160298195053297,19.0,-0.5877852522924716,-0.2519165526542328
